"Latest: Wavelength (nm)","Latest: Intensity (rel)"
380.16339752,0.00308918269231
380.376853754,0.00314230769231
380.590299363,0.00282668269231
380.803734346,0.00317043269231
381.017158699,0.00273293269231
381.230572419,0.00298918269231
381.443975504,0.00277668269231
381.657367951,0.00370168269231
381.870749757,0.00336418269231
382.08412092,0.00405793269231
382.297481437,0.00391730769231
382.510831304,0.00317355769231
382.72417052,0.00355480769231
382.937499081,0.00351105769231
383.150816985,0.00346418269231
383.364124229,0.00347043269231
383.577420811,0.00312668269231
383.790706726,0.00318605769231
384.003981974,0.00342043269231
384.21724655,0.00423918269231
384.430500452,0.00292980769231
384.643743678,0.00385793269231
384.856976225,0.00345480769231
385.070198089,0.00440793269231
385.283409269,0.00362980769231
385.496609761,0.00326418269231
385.709799563,0.00391105769231
385.922978672,0.00385793269231
386.136147085,0.00397668269231
386.349304799,0.00411418269231
386.562451812,0.00400793269231
386.775588121,0.00434543269231
386.988713723,0.00368605769231
387.201828615,0.00405168269231
387.414932795,0.00400168269231
387.62802626,0.00405168269231
387.841109007,0.00392355769231
388.054181033,0.00376105769231
388.267242336,0.00463605769231
388.480292913,0.00476730769231
388.693332761,0.00392043269231
388.906361877,0.00462668269231
389.119380259,0.00460168269231
389.332387904,0.00439230769231
389.545384809,0.00463918269231
389.758370971,0.00447980769231
389.971346388,0.00471730769231
390.184311056,0.00470793269231
390.397264974,0.00455793269231
390.610208138,0.00447668269231
390.823140546,0.00433918269231
391.036062194,0.00435793269231
391.24897308,0.00487355769231
391.461873202,0.00493605769231
391.674762556,0.00560793269231
391.88764114,0.00495480769231
392.100508951,0.00471418269231
392.313365987,0.00461730769231
392.526212243,0.00405480769231
392.739047719,0.00421105769231
392.951872411,0.00442668269231
393.164686316,0.00408605769231
393.377489431,0.00373293269231
393.590281754,0.00404543269231
393.803063282,0.00387355769231
394.015834013,0.00396730769231
394.228593943,0.00456730769231
394.441343069,0.00404855769231
394.65408139,0.00412043269231
394.866808902,0.00373293269231
395.079525602,0.00403605769231
395.292231488,0.00444855769231
395.504926557,0.00412043269231
395.717610806,0.00323918269231
395.930284233,0.00438605769231
396.142946834,0.00404543269231
396.355598607,0.00433605769231
396.56823955,0.00377355769231
396.780869659,0.00434543269231
396.993488931,0.00425480769231
397.206097365,0.00342668269231
397.418694957,0.00404230769231
397.631281704,0.00405168269231
397.843857603,0.00361418269231
398.056422653,0.00394543269231
398.26897685,0.00396105769231
398.481520191,0.00386418269231
398.694052674,0.00404230769231
398.906574296,0.00433918269231
399.119085054,0.00506105769231
