"Latest: Time (s)","Latest: Temperature (°C)"
52.5,20.624515851
53,20.624515851
53.5,20.624515851
54,20.624515851
54.5,20.624515851
55,20.5620158501
55.5,20.5620158501
56,20.624515851
56.5,20.5620158501
57,20.624515851
57.5,20.624515851
58,20.624515851
58.5,20.624515851
59,20.624515851
59.5,20.624515851
60,20.624515851
60.5,20.624515851
61,20.624515851
61.5,20.624515851
62,20.624515851
62.5,20.624515851
63,20.624515851
63.5,20.624515851
64,20.624515851
64.5,20.624515851
65,20.624515851
65.5,20.624515851
66,20.624515851
66.5,20.624515851
67,20.624515851
67.5,20.624515851
68,20.624515851
68.5,20.624515851
69,20.624515851
69.5,20.624515851
70,20.624515851
70.5,20.624515851
71,20.624515851
71.5,20.624515851
72,20.624515851
72.5,20.624515851
73,20.624515851
73.5,20.624515851
74,20.624515851
74.5,20.624515851
75,20.624515851
75.5,20.624515851
76,20.624515851
76.5,20.624515851
77,20.624515851
77.5,20.624515851
78,20.624515851
78.5,20.624515851
79,20.624515851
79.5,20.624515851
80,20.624515851
80.5,20.624515851
81,20.624515851
81.5,20.624515851
82,20.624515851
82.5,20.624515851
83,20.624515851
83.5,20.624515851
84,20.624515851
84.5,20.624515851
85,20.624515851
85.5,20.624515851
86,20.624515851
86.5,20.624515851
87,20.624515851
87.5,20.624515851
88,20.624515851
88.5,20.624515851
89,20.624515851
89.5,20.624515851
90,20.624515851
90.5,20.624515851
91,20.624515851
91.5,20.624515851
92,20.624515851
92.5,20.624515851
93,20.624515851
93.5,20.624515851
94,20.624515851
94.5,20.624515851
95,20.624515851
95.5,20.624515851
96,20.624515851
96.5,20.624515851
97,20.624515851
97.5,20.624515851
98,20.624515851
98.5,20.624515851
99,20.624515851
99.5,20.624515851
100,20.624515851
100.5,20.624515851
101,20.624515851
101.5,20.624515851
102,20.624515851
102.5,20.624515851
103,20.624515851
103.5,20.624515851
104,20.624515851
104.5,20.624515851
105,20.624515851
105.5,20.624515851
106,20.624515851
106.5,20.624515851
107,20.624515851
107.5,20.624515851
108,20.624515851
108.5,20.624515851
109,20.624515851
109.5,20.624515851
110,20.624515851
110.5,20.624515851
111,20.624515851
111.5,20.624515851
112,20.624515851
112.5,20.624515851
113,20.624515851
113.5,20.624515851
114,20.624515851
114.5,20.624515851
115,20.624515851
115.5,20.624515851
116,20.624515851
116.5,20.624515851
117,20.624515851
117.5,20.624515851
118,20.624515851
118.5,20.624515851
119,20.624515851
119.5,20.624515851
120,20.624515851
120.5,20.624515851
121,20.624515851
121.5,20.624515851
122,20.624515851
122.5,20.624515851
123,20.624515851
123.5,20.624515851
124,20.624515851
124.5,20.624515851
125,20.624515851
125.5,20.624515851
126,20.624515851
126.5,20.624515851
127,20.624515851
127.5,20.624515851
128,20.624515851
128.5,20.624515851
129,20.624515851
129.5,20.624515851
130,20.624515851
130.5,20.624515851
131,20.624515851
131.5,20.624515851
132,20.624515851
132.5,20.624515851
133,20.624515851
133.5,20.624515851
134,20.624515851
134.5,20.624515851
135,20.624515851
135.5,20.624515851
136,20.624515851
136.5,20.624515851
137,20.624515851
137.5,20.624515851
138,20.624515851
138.5,20.624515851
139,20.624515851
139.5,20.624515851
140,20.624515851
140.5,20.624515851
141,20.624515851
141.5,20.624515851
142,20.624515851
142.5,20.624515851
143,20.624515851
143.5,20.624515851
144,20.624515851
144.5,20.624515851
145,20.624515851
145.5,20.624515851
146,20.624515851
146.5,20.624515851
147,20.624515851
147.5,20.624515851
148,20.624515851
148.5,20.624515851
149,20.624515851
149.5,20.624515851
150,20.624515851
150.5,20.624515851
151,20.624515851
151.5,20.624515851
152,20.624515851
152.5,20.624515851
153,20.624515851
153.5,20.624515851
154,20.624515851
154.5,20.624515851
155,20.624515851
155.5,20.624515851
156,20.624515851
156.5,20.624515851
157,20.624515851
157.5,20.624515851
158,20.624515851
158.5,20.624515851
159,20.624515851
159.5,20.624515851
160,20.624515851
160.5,20.624515851
161,20.624515851
161.5,20.624515851
162,20.624515851
162.5,20.624515851
163,20.624515851
163.5,20.624515851
164,20.624515851
164.5,20.624515851
165,20.624515851
165.5,20.624515851
166,20.624515851
166.5,20.624515851
167,20.624515851
167.5,20.624515851
168,20.624515851
168.5,20.624515851
169,20.624515851
169.5,20.624515851
170,20.624515851
170.5,20.624515851
171,20.624515851
171.5,20.624515851
172,20.624515851
172.5,20.624515851
173,20.624515851
173.5,20.624515851
174,20.624515851
174.5,20.624515851
175,20.624515851
175.5,20.624515851
176,20.624515851
176.5,20.624515851
177,20.624515851
177.5,20.624515851
178,20.624515851
178.5,20.624515851
179,20.624515851
179.5,20.624515851
180,20.624515851
180.5,20.624515851
181,20.624515851
181.5,20.624515851
182,20.624515851
182.5,20.624515851
183,20.624515851
183.5,20.624515851
184,20.624515851
184.5,20.624515851
185,20.624515851
185.5,20.624515851
186,20.624515851
186.5,20.624515851
187,20.624515851
187.5,20.624515851
188,20.624515851
188.5,20.624515851
189,20.624515851
189.5,20.624515851
190,20.624515851
190.5,20.624515851
191,20.624515851
191.5,20.624515851
192,20.624515851
192.5,20.624515851
193,20.624515851
193.5,20.624515851
194,20.624515851
194.5,20.624515851
195,20.624515851
195.5,20.624515851
196,20.624515851
196.5,20.624515851
197,20.624515851
197.5,20.624515851
198,20.624515851
198.5,20.624515851
199,20.624515851
199.5,20.624515851
200,20.624515851
200.5,20.624515851
201,20.624515851
201.5,20.624515851
202,20.624515851
202.5,20.624515851
203,20.624515851
203.5,20.624515851
204,20.624515851
204.5,20.624515851
205,20.624515851
205.5,20.624515851
206,20.624515851
206.5,20.624515851
207,20.624515851
207.5,20.624515851
208,20.624515851
208.5,20.624515851
209,20.624515851
209.5,20.624515851
210,20.624515851
210.5,20.624515851
211,20.624515851
211.5,20.624515851
212,20.624515851
212.5,20.624515851
213,20.624515851
213.5,20.624515851
214,20.624515851
214.5,20.624515851
215,20.624515851
215.5,20.624515851
216,20.624515851
216.5,20.624515851
217,20.624515851
217.5,20.624515851
218,20.624515851
218.5,20.624515851
219,20.624515851
219.5,20.624515851
220,20.624515851
220.5,20.624515851
221,20.624515851
221.5,20.624515851
222,20.624515851
222.5,20.624515851
223,20.624515851
223.5,20.624515851
224,20.624515851
224.5,20.624515851
225,20.624515851
225.5,20.624515851
226,20.624515851
226.5,20.624515851
227,20.624515851
227.5,20.624515851
228,20.624515851
228.5,20.624515851
229,20.624515851
229.5,20.624515851
230,20.624515851
230.5,20.624515851
231,20.624515851
231.5,20.624515851
232,20.624515851
232.5,20.624515851
233,20.624515851
233.5,20.624515851
234,20.624515851
234.5,20.624515851
235,20.624515851
235.5,20.624515851
236,20.624515851
236.5,20.624515851
237,20.624515851
237.5,20.624515851
238,20.624515851
238.5,20.624515851
239,20.624515851
239.5,20.624515851
240,20.624515851
240.5,20.624515851
241,20.624515851
241.5,20.624515851
242,20.624515851
242.5,20.624515851
243,20.624515851
243.5,20.624515851
244,20.624515851
244.5,20.624515851
245,20.624515851
245.5,20.624515851
246,20.624515851
246.5,20.624515851
247,20.624515851
247.5,20.624515851
248,20.624515851
248.5,20.624515851
249,20.624515851
249.5,20.624515851
250,20.624515851
250.5,20.624515851
251,20.624515851
251.5,20.624515851
252,20.624515851
252.5,20.624515851
253,20.624515851
253.5,20.624515851
254,20.624515851
254.5,20.624515851
255,20.624515851
255.5,20.624515851
256,20.624515851
256.5,20.624515851
257,20.624515851
257.5,20.624515851
258,20.624515851
258.5,20.624515851
259,20.624515851
259.5,20.624515851
260,20.624515851
260.5,20.624515851
261,20.624515851
261.5,20.624515851
262,20.624515851
262.5,20.624515851
263,20.624515851
263.5,20.624515851
264,20.624515851
264.5,20.624515851
265,20.624515851
265.5,20.624515851
266,20.624515851
266.5,20.624515851
267,20.624515851
267.5,20.624515851
268,20.624515851
268.5,20.624515851
269,20.624515851
269.5,20.624515851
270,20.624515851
270.5,20.624515851
271,20.624515851
271.5,20.624515851
272,20.624515851
272.5,20.624515851
273,20.624515851
273.5,20.624515851
274,20.624515851
274.5,20.624515851
275,20.624515851
275.5,20.624515851
276,20.624515851
276.5,20.624515851
277,20.624515851
277.5,20.624515851
278,20.624515851
278.5,20.624515851
279,20.624515851
279.5,20.624515851
280,20.624515851
280.5,20.624515851
281,20.624515851
281.5,20.624515851
282,20.624515851
282.5,20.624515851
283,20.624515851
283.5,20.624515851
284,20.624515851
284.5,20.624515851
285,20.624515851
285.5,20.624515851
286,20.624515851
286.5,20.624515851
287,20.624515851
287.5,20.624515851
288,20.624515851
288.5,20.624515851
289,20.624515851
289.5,20.624515851
290,20.624515851
290.5,20.624515851
291,20.624515851
291.5,20.624515851
292,20.624515851
292.5,20.624515851
293,20.624515851
293.5,20.624515851
294,20.624515851
294.5,20.624515851
295,20.624515851
295.5,20.624515851
296,20.624515851
296.5,20.624515851
297,20.624515851
297.5,20.624515851
298,20.624515851
298.5,20.624515851
299,20.624515851
299.5,20.624515851
300,20.624515851
300.5,20.624515851
301,20.624515851
301.5,20.624515851
302,20.624515851
302.5,20.624515851
303,20.624515851
303.5,20.624515851
304,20.624515851
304.5,20.624515851
305,20.624515851
305.5,20.624515851
306,20.624515851
306.5,20.624515851
307,20.624515851
307.5,20.624515851
308,20.624515851
308.5,20.624515851
309,20.624515851
309.5,20.624515851
310,20.624515851
310.5,20.624515851
311,20.624515851
311.5,20.624515851
312,20.624515851
312.5,20.624515851
313,20.624515851
313.5,20.624515851
314,20.624515851
314.5,20.624515851
315,20.624515851
315.5,20.624515851
316,20.624515851
316.5,20.624515851
317,20.624515851
317.5,20.624515851
318,20.624515851
318.5,20.624515851
319,20.624515851
319.5,20.624515851
320,20.624515851
320.5,20.624515851
321,20.624515851
321.5,20.624515851
322,20.624515851
322.5,20.624515851
323,20.624515851
323.5,20.624515851
324,20.624515851
324.5,20.624515851
325,20.624515851
325.5,20.624515851
326,20.624515851
326.5,20.624515851
327,20.624515851
327.5,20.624515851
328,20.624515851
328.5,20.624515851
329,20.624515851
329.5,20.624515851
330,20.687015852
330.5,20.687015852
331,20.687015852
331.5,20.687015852
332,20.687015852
332.5,20.687015852
333,20.687015852
333.5,20.687015852
334,20.687015852
334.5,20.687015852
335,20.7495158529
335.5,20.7495158529
336,20.7495158529
336.5,20.8120158538
337,20.8120158538
337.5,20.8120158538
338,20.8120158538
338.5,20.8120158538
339,20.8120158538
339.5,20.8120158538
340,20.8120158538
340.5,20.8120158538
341,20.8120158538
341.5,20.8745158548
342,20.8745158548
342.5,20.8745158548
343,20.8745158548
343.5,20.8745158548
344,20.8745158548
344.5,20.8745158548
345,20.8745158548
345.5,20.8745158548
346,20.8745158548
346.5,20.8745158548
347,20.8745158548
347.5,20.8745158548
348,20.8745158548
348.5,20.9370158557
349,20.9370158557
349.5,20.9370158557
350,20.9370158557
350.5,20.9370158557
351,20.9370158557
351.5,20.9995158566
352,20.9995158566
352.5,20.9995158566
353,21.0620158575
353.5,21.0620158575
354,21.0620158575
354.5,21.0620158575
355,21.1245158585
355.5,21.1245158585
356,21.1245158585
356.5,21.1245158585
357,21.1245158585
357.5,21.1870158594
358,21.1870158594
358.5,21.1870158594
359,21.2495158603
359.5,21.2495158603
360,21.2495158603
360.5,21.2495158603
361,21.3120158613
361.5,21.3120158613
362,21.3120158613
362.5,21.3745158622
363,21.4370158631
363.5,21.4370158631
364,21.4370158631
364.5,21.4370158631
365,21.4370158631
365.5,21.4995158641
366,21.4995158641
366.5,21.4995158641
367,21.4995158641
367.5,21.4995158641
368,21.562015865
368.5,21.562015865
369,21.562015865
369.5,21.6245158659
370,21.6245158659
370.5,21.6245158659
371,21.6870158669
371.5,21.6870158669
372,21.6870158669
372.5,21.7495158678
373,21.7495158678
373.5,21.7495158678
374,21.8120158687
374.5,21.8120158687
375,21.8120158687
375.5,21.8120158687
376,21.8120158687
376.5,21.8120158687
377,21.8745158697
377.5,21.8745158697
378,21.8745158697
378.5,21.8745158697
379,21.8745158697
379.5,21.8745158697
380,21.9370158706
380.5,21.9370158706
381,21.9370158706
381.5,21.9370158706
382,21.9370158706
382.5,21.9370158706
383,21.9370158706
383.5,21.9995158715
384,21.9995158715
384.5,21.9995158715
385,21.9995158715
385.5,21.9995158715
386,22.0620158724
386.5,22.0620158724
387,22.0620158724
387.5,22.0620158724
388,22.0620158724
388.5,22.0620158724
389,22.0620158724
389.5,22.1245158734
390,22.1245158734
390.5,22.1245158734
391,22.1245158734
391.5,22.1245158734
392,22.1245158734
392.5,22.1245158734
393,22.1245158734
393.5,22.1245158734
394,22.1245158734
394.5,22.1245158734
395,22.1245158734
395.5,22.1245158734
396,22.1245158734
396.5,22.1245158734
397,22.1870158743
397.5,22.1245158734
398,22.1870158743
398.5,22.1870158743
399,22.1870158743
399.5,22.1870158743
400,22.1870158743
400.5,22.1870158743
401,22.1870158743
401.5,22.1870158743
402,22.1870158743
402.5,22.1870158743
403,22.1870158743
403.5,22.1870158743
404,22.1870158743
404.5,22.1870158743
405,22.2495158752
405.5,22.2495158752
406,22.2495158752
406.5,22.2495158752
407,22.2495158752
407.5,22.3120158762
408,22.3120158762
408.5,22.3120158762
409,22.3120158762
409.5,22.3120158762
410,22.3120158762
410.5,22.3745158771
411,22.3745158771
411.5,22.3745158771
412,22.3745158771
412.5,22.3745158771
413,22.3745158771
413.5,22.437015878
414,22.437015878
414.5,22.437015878
415,22.437015878
415.5,22.437015878
416,22.437015878
416.5,22.437015878
417,22.437015878
417.5,22.437015878
418,22.499515879
418.5,22.499515879
419,22.499515879
419.5,22.499515879
420,22.499515879
420.5,22.499515879
421,22.5620158799
421.5,22.5620158799
422,22.5620158799
422.5,22.5620158799
423,22.5620158799
423.5,22.5620158799
424,22.5620158799
424.5,22.5620158799
425,22.5620158799
425.5,22.5620158799
426,22.6245158808
426.5,22.6245158808
427,22.6245158808
427.5,22.6245158808
428,22.6245158808
428.5,22.6245158808
429,22.6245158808
429.5,22.6245158808
430,22.6245158808
430.5,22.6245158808
431,22.6245158808
431.5,22.6245158808
432,22.6245158808
432.5,22.6245158808
433,22.6245158808
433.5,22.6245158808
434,22.6245158808
434.5,22.6870158818
435,22.6870158818
435.5,22.6870158818
436,22.6870158818
436.5,22.6870158818
437,22.6870158818
437.5,22.6870158818
438,22.6870158818
438.5,22.6870158818
439,22.6870158818
439.5,22.6870158818
440,22.6870158818
440.5,22.6870158818
441,22.6870158818
441.5,22.6870158818
442,22.6870158818
442.5,22.6870158818
443,22.7495158827
443.5,22.7495158827
444,22.6870158818
444.5,22.7495158827
445,22.7495158827
445.5,22.7495158827
446,22.7495158827
446.5,22.7495158827
447,22.7495158827
447.5,22.7495158827
448,22.7495158827
448.5,22.7495158827
449,22.7495158827
449.5,22.7495158827
450,22.7495158827
450.5,22.7495158827
451,22.7495158827
451.5,22.7495158827
452,22.7495158827
452.5,22.7495158827
453,22.7495158827
453.5,22.7495158827
454,22.7495158827
454.5,22.7495158827
455,22.7495158827
455.5,22.7495158827
456,22.7495158827
456.5,22.8120158836
457,22.8120158836
457.5,22.8120158836
458,22.8120158836
458.5,22.8120158836
459,22.8120158836
459.5,22.8120158836
460,22.8120158836
460.5,22.8120158836
461,22.8120158836
461.5,22.8120158836
462,22.8120158836
462.5,22.8745158846
463,22.8745158846
463.5,22.8745158846
464,22.8745158846
464.5,22.8745158846
465,22.8745158846
465.5,22.8745158846
466,22.8745158846
466.5,22.8745158846
467,22.8745158846
467.5,22.8745158846
468,22.8745158846
468.5,22.8745158846
469,22.8745158846
469.5,22.8745158846
470,22.8745158846
470.5,22.8745158846
471,22.8745158846
471.5,22.8745158846
472,22.8745158846
472.5,22.8745158846
473,22.8745158846
473.5,22.8745158846
474,22.8745158846
474.5,22.8745158846
475,22.8745158846
475.5,22.8745158846
476,22.9370158855
476.5,22.9370158855
477,22.9370158855
477.5,22.9370158855
478,22.9370158855
478.5,22.9370158855
479,22.9370158855
479.5,22.9370158855
480,22.9370158855
480.5,22.9370158855
481,22.9370158855
481.5,22.9370158855
482,22.9370158855
482.5,22.9370158855
483,22.9370158855
483.5,22.9370158855
484,22.9370158855
484.5,22.9370158855
485,22.9370158855
485.5,22.9370158855
486,22.9370158855
486.5,22.9370158855
487,22.9370158855
487.5,22.9370158855
488,22.9370158855
488.5,22.9370158855
489,22.9370158855
489.5,22.9370158855
490,22.9995158864
490.5,22.9370158855
491,22.9370158855
491.5,22.9995158864
492,22.9370158855
492.5,22.9370158855
493,22.9995158864
493.5,22.9995158864
494,22.9995158864
494.5,22.9995158864
495,22.9995158864
495.5,22.9995158864
496,22.9995158864
496.5,22.9995158864
497,22.9995158864
497.5,22.9995158864
498,22.9995158864
498.5,22.9995158864
499,22.9995158864
499.5,22.9995158864
500,22.9995158864
500.5,22.9995158864
501,22.9995158864
501.5,22.9995158864
502,22.9995158864
502.5,22.9995158864
503,22.9995158864
503.5,22.9995158864
504,22.9995158864
504.5,22.9995158864
505,22.9995158864
505.5,22.9995158864
506,22.9995158864
506.5,22.9995158864
507,22.9995158864
507.5,22.9995158864
508,22.9995158864
508.5,22.9995158864
509,22.9995158864
509.5,22.9995158864
510,22.9995158864
510.5,22.9995158864
511,22.9995158864
511.5,22.9995158864
512,22.9995158864
512.5,22.9995158864
513,22.9995158864
513.5,22.9995158864
514,22.9995158864
514.5,23.0620158873
515,23.0620158873
515.5,23.0620158873
516,23.0620158873
516.5,23.0620158873
517,23.0620158873
517.5,23.0620158873
518,23.0620158873
518.5,23.0620158873
519,23.0620158873
519.5,23.0620158873
520,23.0620158873
520.5,23.0620158873
521,23.0620158873
521.5,23.0620158873
522,23.0620158873
522.5,23.0620158873
523,23.0620158873
523.5,23.0620158873
524,23.0620158873
524.5,23.0620158873
525,23.0620158873
525.5,23.0620158873
526,23.0620158873
526.5,23.0620158873
527,23.0620158873
527.5,23.0620158873
528,23.0620158873
528.5,23.0620158873
529,23.0620158873
529.5,23.0620158873
530,23.0620158873
530.5,23.0620158873
531,23.0620158873
531.5,23.0620158873
532,23.0620158873
532.5,23.0620158873
533,23.0620158873
533.5,23.0620158873
534,23.0620158873
534.5,23.0620158873
535,23.0620158873
535.5,23.0620158873
536,23.0620158873
536.5,23.0620158873
537,23.0620158873
537.5,23.0620158873
538,23.0620158873
538.5,23.0620158873
539,23.0620158873
539.5,23.0620158873
540,23.0620158873
540.5,23.0620158873
541,23.0620158873
541.5,23.0620158873
542,23.0620158873
542.5,23.0620158873
543,23.0620158873
543.5,23.0620158873
544,23.0620158873
544.5,23.0620158873
545,23.0620158873
545.5,23.0620158873
546,23.0620158873
546.5,23.0620158873
547,23.0620158873
547.5,23.0620158873
548,23.0620158873
548.5,23.0620158873
549,23.0620158873
549.5,23.0620158873
550,23.1245158883
550.5,23.1245158883
551,23.1245158883
551.5,23.1245158883
552,23.1245158883
552.5,23.1245158883
553,23.1245158883
553.5,23.1245158883
554,23.1245158883
554.5,23.1245158883
555,23.1245158883
555.5,23.1245158883
556,23.1245158883
556.5,23.1245158883
557,23.1245158883
557.5,23.1245158883
558,23.1245158883
558.5,23.1245158883
559,23.1245158883
559.5,23.1245158883
560,23.1245158883
560.5,23.1245158883
561,23.1245158883
561.5,23.1245158883
562,23.1245158883
562.5,23.1245158883
563,23.1245158883
563.5,23.1245158883
564,23.1245158883
564.5,23.1245158883
565,23.1245158883
565.5,23.1245158883
566,23.1245158883
566.5,23.1245158883
567,23.1245158883
567.5,23.1245158883
568,23.1245158883
568.5,23.1245158883
569,23.1245158883
569.5,23.1245158883
570,23.1245158883
570.5,23.1245158883
571,23.1245158883
571.5,23.1245158883
572,23.1245158883
572.5,23.1245158883
573,23.1245158883
573.5,23.1245158883
574,23.1245158883
574.5,23.1245158883
575,23.1245158883
575.5,23.1245158883
576,23.1245158883
576.5,23.1245158883
577,23.1245158883
577.5,23.1245158883
578,23.1245158883
578.5,23.1245158883
579,23.1245158883
579.5,23.1245158883
580,23.1245158883
580.5,23.1245158883
581,23.1245158883
581.5,23.1245158883
582,23.1245158883
582.5,23.1245158883
583,23.1245158883
583.5,23.1245158883
584,23.1245158883
584.5,23.1245158883
585,23.1245158883
585.5,23.1245158883
586,23.1245158883
586.5,23.1245158883
587,23.1245158883
587.5,23.1245158883
588,23.1245158883
588.5,23.1245158883
589,23.1245158883
589.5,23.1245158883
590,23.1245158883
590.5,23.1245158883
591,23.1245158883
591.5,23.1245158883
592,23.1245158883
592.5,23.1245158883
593,23.1245158883
593.5,23.1245158883
594,23.1245158883
594.5,23.1245158883
595,23.1245158883
595.5,23.1245158883
596,23.1245158883
596.5,23.1245158883
597,23.1245158883
597.5,23.1245158883
598,23.1245158883
598.5,23.1245158883
599,23.1245158883
599.5,23.1245158883
600,23.1245158883
600.5,23.1245158883
601,23.1245158883
601.5,23.1245158883
602,23.1245158883
602.5,23.1245158883
603,23.1245158883
603.5,23.1245158883
604,23.1245158883
604.5,23.1245158883
605,23.1245158883
605.5,23.1245158883
606,23.1245158883
606.5,23.1245158883
607,23.1245158883
607.5,23.1245158883
608,23.1245158883
608.5,23.1245158883
609,23.1245158883
609.5,23.1245158883
610,23.1245158883
610.5,23.1245158883
611,23.1245158883
611.5,23.1245158883
612,23.1245158883
612.5,23.1245158883
613,23.1245158883
613.5,23.1245158883
614,23.1245158883
614.5,23.1245158883
615,23.1245158883
615.5,23.1245158883
616,23.1245158883
616.5,23.1245158883
617,23.1245158883
617.5,23.1245158883
618,23.1245158883
618.5,23.1245158883
619,23.1245158883
619.5,23.1245158883
620,23.1245158883
620.5,23.1245158883
621,23.1245158883
621.5,23.1245158883
622,23.1245158883
622.5,23.1245158883
623,23.1245158883
623.5,23.1245158883
624,23.1245158883
624.5,23.1245158883
625,23.1245158883
625.5,23.1870158892
626,23.1245158883
626.5,23.1245158883
627,23.1245158883
627.5,23.1870158892
628,23.1245158883
628.5,23.1245158883
629,23.1870158892
629.5,23.1245158883
630,23.1245158883
630.5,23.1245158883
631,23.1245158883
631.5,23.1245158883
632,23.1245158883
632.5,23.1245158883
633,23.1245158883
633.5,23.1870158892
634,23.1870158892
634.5,23.1245158883
635,23.1870158892
635.5,23.1245158883
636,23.1870158892
636.5,23.1870158892
637,23.1245158883
637.5,23.1870158892
638,23.1870158892
638.5,23.1870158892
639,23.1245158883
639.5,23.1870158892
640,23.1870158892
640.5,23.1870158892
641,23.1870158892
641.5,23.1870158892
642,23.1870158892
642.5,23.1870158892
643,23.1870158892
643.5,23.1870158892
644,23.1870158892
644.5,23.1870158892
645,23.1870158892
645.5,23.1870158892
646,23.1870158892
646.5,23.1870158892
647,23.1870158892
647.5,23.1870158892
648,23.1870158892
648.5,23.1870158892
649,23.1870158892
649.5,23.1870158892
650,23.1870158892
650.5,23.1870158892
651,23.1870158892
651.5,23.1870158892
652,23.1870158892
652.5,23.1870158892
653,23.1870158892
653.5,23.1870158892
654,23.1870158892
654.5,23.1870158892
655,23.1870158892
655.5,23.1870158892
656,23.1870158892
656.5,23.1870158892
657,23.1870158892
657.5,23.1870158892
658,23.1870158892
658.5,23.1870158892
659,23.1870158892
659.5,23.1870158892
660,23.1870158892
660.5,23.1870158892
661,23.1870158892
661.5,23.1870158892
662,23.1870158892
662.5,23.1870158892
663,23.1870158892
663.5,23.1870158892
664,23.1870158892
664.5,23.1870158892
665,23.1870158892
665.5,23.1870158892
666,23.1870158892
666.5,23.1870158892
667,23.1870158892
667.5,23.1870158892
668,23.1870158892
668.5,23.1870158892
669,23.1870158892
669.5,23.1870158892
670,23.1870158892
670.5,23.1870158892
671,23.1870158892
671.5,23.1870158892
672,23.1870158892
672.5,23.1870158892
673,23.1870158892
673.5,23.1870158892
674,23.1870158892
674.5,23.1870158892
675,23.1870158892
675.5,23.1870158892
676,23.1870158892
676.5,23.1870158892
677,23.1870158892
677.5,23.1870158892
678,23.1870158892
678.5,23.1870158892
679,23.1870158892
679.5,23.1870158892
680,23.1870158892
680.5,23.1870158892
681,23.1870158892
681.5,23.1870158892
682,23.1870158892
682.5,23.1870158892
683,23.1870158892
683.5,23.1870158892
684,23.1870158892
684.5,23.1870158892
685,23.1870158892
685.5,23.1870158892
686,23.1870158892
686.5,23.1870158892
687,23.1870158892
687.5,23.1870158892
688,23.1870158892
688.5,23.1870158892
689,23.1870158892
689.5,23.1870158892
690,23.1870158892
690.5,23.1870158892
691,23.1870158892
691.5,23.1870158892
692,23.1870158892
692.5,23.1870158892
693,23.1870158892
693.5,23.1870158892
694,23.1870158892
694.5,23.1870158892
695,23.1870158892
695.5,23.1870158892
696,23.1870158892
696.5,23.1870158892
697,23.1870158892
697.5,23.1870158892
698,23.1870158892
698.5,23.1870158892
699,23.1870158892
699.5,23.1870158892
700,23.1870158892
700.5,23.1870158892
701,23.1870158892
701.5,23.1870158892
702,23.1870158892
702.5,23.1870158892
703,23.1870158892
703.5,23.1870158892
704,23.1870158892
704.5,23.1870158892
705,23.1870158892
705.5,23.1870158892
706,23.1870158892
706.5,23.1870158892
707,23.1870158892
707.5,23.1870158892
708,23.1870158892
708.5,23.1870158892
709,23.1870158892
709.5,23.1870158892
710,23.1870158892
710.5,23.1870158892
711,23.1870158892
711.5,23.1870158892
712,23.1870158892
712.5,23.1870158892
713,23.1870158892
713.5,23.1870158892
714,23.1870158892
714.5,23.1870158892
715,23.1870158892
715.5,23.1870158892
716,23.1870158892
716.5,23.1870158892
717,23.1870158892
717.5,23.1870158892
718,23.1870158892
718.5,23.1870158892
719,23.1870158892
719.5,23.1870158892
720,23.1870158892
720.5,23.1870158892
721,23.1870158892
721.5,23.1870158892
722,23.1870158892
722.5,23.1870158892
723,23.1870158892
723.5,23.1870158892
724,23.1870158892
724.5,23.1870158892
725,23.1870158892
725.5,23.1870158892
726,23.1870158892
