"Latest: Time (s)","Latest: Temperature (°C)"
64.5,21.9370158706
65,21.9370158706
65.5,21.9370158706
66,21.9370158706
66.5,21.9370158706
67,21.9370158706
67.5,21.9370158706
68,21.9370158706
68.5,21.9370158706
69,21.9370158706
69.5,21.9370158706
70,21.9370158706
70.5,21.9370158706
71,21.9370158706
71.5,21.9370158706
72,21.9370158706
72.5,21.9370158706
73,21.9370158706
73.5,21.9370158706
74,21.9370158706
74.5,21.9370158706
75,21.9370158706
75.5,21.9370158706
76,21.9370158706
76.5,21.9370158706
77,21.9370158706
77.5,21.9370158706
78,21.9370158706
78.5,21.9370158706
79,21.9370158706
79.5,21.9370158706
80,21.9370158706
80.5,21.9370158706
81,21.9370158706
81.5,21.9370158706
82,21.9370158706
82.5,21.9370158706
83,21.9370158706
83.5,21.9370158706
84,21.9370158706
84.5,21.9370158706
85,21.9370158706
85.5,21.9370158706
86,21.9370158706
86.5,21.9370158706
87,21.9370158706
87.5,21.9370158706
88,21.9370158706
88.5,21.9370158706
89,21.9370158706
89.5,21.9370158706
90,21.9370158706
90.5,21.9370158706
91,21.9370158706
91.5,21.9370158706
92,21.9370158706
92.5,21.9370158706
93,21.9370158706
93.5,21.9370158706
94,21.9370158706
94.5,21.9370158706
95,21.9370158706
95.5,21.9370158706
96,21.9370158706
96.5,21.9370158706
97,21.9370158706
97.5,21.9370158706
98,21.9370158706
98.5,21.9370158706
99,21.9370158706
99.5,21.9370158706
100,21.9370158706
100.5,21.9370158706
101,21.9370158706
101.5,21.9370158706
102,21.9370158706
102.5,21.9370158706
103,21.9370158706
103.5,21.9370158706
104,21.9370158706
104.5,21.9370158706
105,21.9370158706
105.5,21.9370158706
106,21.9370158706
106.5,21.9370158706
107,21.9370158706
107.5,21.9370158706
108,21.9370158706
108.5,21.9370158706
109,21.9370158706
109.5,21.9370158706
110,21.9370158706
110.5,21.9370158706
111,21.9370158706
111.5,21.9370158706
112,21.9370158706
112.5,21.9370158706
113,21.9370158706
113.5,21.9370158706
114,21.9370158706
114.5,21.9370158706
115,21.9370158706
115.5,21.9370158706
116,21.9370158706
116.5,21.9370158706
117,21.9370158706
117.5,21.9370158706
118,21.9370158706
118.5,21.9370158706
119,21.9370158706
119.5,21.9370158706
120,21.9370158706
120.5,21.9370158706
121,21.9370158706
121.5,21.9370158706
122,21.9370158706
122.5,21.9370158706
123,21.9370158706
123.5,21.9370158706
124,21.9370158706
124.5,21.9370158706
125,21.9370158706
125.5,21.9370158706
126,21.9370158706
126.5,21.9370158706
127,21.9370158706
127.5,21.9370158706
128,21.9370158706
128.5,21.9370158706
129,21.9370158706
129.5,21.9370158706
130,21.9370158706
130.5,21.9370158706
131,21.9370158706
131.5,21.9370158706
132,21.9370158706
132.5,21.9370158706
133,21.9370158706
133.5,21.9370158706
134,21.9370158706
134.5,21.9370158706
135,21.9370158706
135.5,21.9370158706
136,21.9370158706
136.5,21.9370158706
137,21.9370158706
137.5,21.9370158706
138,21.9370158706
138.5,21.9370158706
139,21.9370158706
139.5,21.9370158706
140,21.9370158706
140.5,21.9370158706
141,21.9370158706
141.5,21.9370158706
142,21.9370158706
142.5,21.9370158706
143,21.9370158706
143.5,21.9370158706
144,21.9370158706
144.5,21.9370158706
145,21.9370158706
145.5,21.9370158706
146,21.9370158706
146.5,21.9370158706
147,21.9370158706
147.5,21.9370158706
148,21.9370158706
148.5,21.9370158706
149,21.9370158706
149.5,21.9370158706
150,21.9370158706
150.5,21.9370158706
151,21.9370158706
151.5,21.9370158706
152,21.9370158706
152.5,21.9370158706
153,21.9370158706
153.5,21.9370158706
154,21.9370158706
154.5,21.9370158706
155,21.9370158706
155.5,21.9370158706
156,21.9370158706
156.5,21.9370158706
157,21.9370158706
157.5,21.9370158706
158,21.9370158706
158.5,21.9370158706
159,21.9370158706
159.5,21.9370158706
160,21.9370158706
160.5,21.9370158706
161,21.9370158706
161.5,21.9370158706
162,21.9370158706
162.5,21.9370158706
163,21.9370158706
163.5,21.9370158706
164,21.9370158706
164.5,21.9370158706
165,21.9370158706
165.5,21.9370158706
166,21.9370158706
166.5,21.9370158706
167,21.9370158706
167.5,21.9370158706
168,21.9370158706
168.5,21.9370158706
169,21.9370158706
169.5,21.9370158706
170,21.9370158706
170.5,21.9370158706
171,21.9370158706
171.5,21.9370158706
172,21.9370158706
172.5,21.9370158706
173,21.9370158706
173.5,21.9370158706
174,21.9370158706
174.5,21.9370158706
175,21.9370158706
175.5,21.9370158706
176,21.9370158706
176.5,21.9370158706
177,21.9370158706
177.5,21.9370158706
178,21.9370158706
178.5,21.9370158706
179,21.9370158706
179.5,21.9370158706
180,21.9370158706
180.5,21.9370158706
181,21.9370158706
181.5,21.9370158706
182,21.9370158706
182.5,21.9370158706
183,21.9370158706
183.5,21.9370158706
184,21.9370158706
184.5,21.9370158706
185,21.9370158706
185.5,21.9370158706
186,21.9370158706
186.5,21.9370158706
187,21.9370158706
187.5,21.9370158706
188,21.9370158706
188.5,21.9370158706
189,21.9370158706
189.5,21.9370158706
190,21.9370158706
190.5,21.9370158706
191,21.9370158706
191.5,21.9370158706
192,21.9370158706
192.5,21.9370158706
193,21.9370158706
193.5,21.9370158706
194,21.9370158706
194.5,21.9370158706
195,21.9370158706
195.5,21.9370158706
196,21.9370158706
196.5,21.9370158706
197,21.9370158706
197.5,21.9370158706
198,21.9370158706
198.5,21.9370158706
199,21.9370158706
199.5,21.9370158706
200,21.9370158706
200.5,21.9370158706
201,21.9370158706
201.5,21.9370158706
202,21.9370158706
202.5,21.9370158706
203,21.9370158706
203.5,21.9370158706
204,21.9370158706
204.5,21.9370158706
205,21.9370158706
205.5,21.9370158706
206,21.9370158706
206.5,21.9370158706
207,21.9370158706
207.5,21.9370158706
208,21.9370158706
208.5,21.9370158706
209,21.9370158706
209.5,21.9370158706
210,21.9370158706
210.5,21.9370158706
211,21.9370158706
211.5,21.9370158706
212,21.9370158706
212.5,21.9370158706
213,21.9370158706
213.5,21.9370158706
214,21.9370158706
214.5,21.9370158706
215,21.9370158706
215.5,21.9370158706
216,21.9370158706
216.5,21.9370158706
217,21.9370158706
217.5,21.9370158706
218,21.9370158706
218.5,21.9370158706
219,21.9370158706
219.5,21.9370158706
220,21.9370158706
220.5,21.9370158706
221,21.9370158706
221.5,21.9370158706
222,21.9370158706
222.5,21.9370158706
223,21.9370158706
223.5,21.9370158706
224,21.9370158706
224.5,21.9370158706
225,21.9370158706
225.5,21.9370158706
226,21.9370158706
226.5,21.9370158706
227,21.9370158706
227.5,21.9370158706
228,21.9370158706
228.5,21.9370158706
229,21.9370158706
229.5,21.9370158706
230,21.9370158706
230.5,21.9370158706
231,21.9370158706
231.5,21.9370158706
232,21.9370158706
232.5,21.9370158706
233,21.9370158706
233.5,21.9370158706
234,21.9370158706
234.5,21.9370158706
235,21.9370158706
235.5,21.9370158706
236,21.9370158706
236.5,21.9370158706
237,21.9370158706
237.5,21.9370158706
238,21.9370158706
238.5,21.9370158706
239,21.9370158706
239.5,21.9370158706
240,21.9370158706
240.5,21.9370158706
241,21.9370158706
241.5,21.9370158706
242,21.9370158706
242.5,21.9370158706
243,21.9370158706
243.5,21.9370158706
244,21.9370158706
244.5,21.9370158706
245,21.9370158706
245.5,21.9370158706
246,21.9370158706
246.5,21.9370158706
247,21.9370158706
247.5,21.9370158706
248,21.9370158706
248.5,21.9370158706
249,21.9370158706
249.5,21.9370158706
250,21.9370158706
250.5,21.9370158706
251,21.9370158706
251.5,21.9370158706
252,21.9370158706
252.5,21.9370158706
253,21.9370158706
253.5,21.9370158706
254,21.9370158706
254.5,21.9370158706
255,21.9370158706
255.5,21.9370158706
256,21.9370158706
256.5,21.9370158706
257,21.9370158706
257.5,21.9370158706
258,21.9370158706
258.5,21.9370158706
259,21.9370158706
259.5,21.9370158706
260,21.9370158706
260.5,21.9370158706
261,21.9370158706
261.5,21.9370158706
262,21.9370158706
262.5,21.9370158706
263,21.9370158706
263.5,21.9370158706
264,21.9370158706
264.5,21.9370158706
265,21.9370158706
265.5,21.9370158706
266,21.9370158706
266.5,21.9370158706
267,21.9370158706
267.5,21.9370158706
268,21.9370158706
268.5,21.9370158706
269,21.9370158706
269.5,21.9370158706
270,21.9370158706
270.5,21.9370158706
271,21.9370158706
271.5,21.9370158706
272,21.9370158706
272.5,21.9370158706
273,21.9370158706
273.5,21.9370158706
274,21.9370158706
274.5,21.9370158706
275,21.9370158706
275.5,21.9370158706
276,21.9370158706
276.5,21.9370158706
277,21.9370158706
277.5,21.9370158706
278,21.9370158706
278.5,21.9370158706
279,21.9370158706
279.5,21.9370158706
280,21.9370158706
280.5,21.9370158706
281,21.9370158706
281.5,21.9370158706
282,21.9370158706
282.5,21.9370158706
283,21.9370158706
283.5,21.9370158706
284,21.9370158706
284.5,21.9370158706
285,21.9370158706
285.5,21.9370158706
286,21.9370158706
286.5,21.9370158706
287,21.9370158706
287.5,21.9370158706
288,21.9370158706
288.5,21.9370158706
289,21.9370158706
289.5,21.9370158706
290,21.9370158706
290.5,21.9370158706
291,21.9370158706
291.5,21.9370158706
292,21.9370158706
292.5,21.9370158706
293,21.9370158706
293.5,21.9370158706
294,21.9370158706
294.5,21.9370158706
295,21.9370158706
295.5,21.9370158706
296,21.9370158706
296.5,21.9370158706
297,21.9370158706
297.5,21.9370158706
298,21.9370158706
298.5,21.9370158706
299,21.9370158706
299.5,21.9370158706
300,21.9370158706
300.5,21.9370158706
301,21.9370158706
301.5,21.9370158706
302,21.9370158706
302.5,21.9370158706
303,21.9370158706
303.5,21.9370158706
304,21.9370158706
304.5,21.9370158706
305,21.9370158706
305.5,21.9370158706
306,21.9370158706
306.5,21.9370158706
307,21.9370158706
307.5,21.9370158706
308,21.9370158706
308.5,21.9370158706
309,21.9370158706
309.5,21.9370158706
310,21.9370158706
310.5,21.9370158706
311,21.9370158706
311.5,21.9370158706
312,21.9370158706
312.5,21.9370158706
313,21.9370158706
313.5,21.9370158706
314,21.9370158706
314.5,21.9370158706
315,21.9370158706
315.5,21.9370158706
316,21.9370158706
316.5,21.9370158706
317,21.9995158715
317.5,21.9995158715
318,21.9995158715
318.5,21.9995158715
319,21.9995158715
319.5,21.9995158715
320,21.9995158715
320.5,21.9995158715
321,21.9995158715
321.5,21.9995158715
322,21.9995158715
322.5,22.0620158724
323,22.0620158724
323.5,22.0620158724
324,22.0620158724
324.5,22.0620158724
325,22.0620158724
325.5,22.0620158724
326,22.0620158724
326.5,22.0620158724
327,22.0620158724
327.5,22.0620158724
328,22.0620158724
328.5,22.0620158724
329,22.0620158724
329.5,22.0620158724
330,22.0620158724
330.5,22.0620158724
331,22.0620158724
331.5,22.0620158724
332,22.0620158724
332.5,22.1245158734
333,22.1245158734
333.5,22.1870158743
334,22.1870158743
334.5,22.2495158752
335,22.2495158752
335.5,22.2495158752
336,22.2495158752
336.5,22.2495158752
337,22.2495158752
337.5,22.2495158752
338,22.2495158752
338.5,22.2495158752
339,22.2495158752
339.5,22.3120158762
340,22.3120158762
340.5,22.3120158762
341,22.3120158762
341.5,22.3120158762
342,22.3120158762
342.5,22.3120158762
343,22.3745158771
343.5,22.3745158771
344,22.3745158771
344.5,22.3745158771
345,22.3745158771
345.5,22.3745158771
346,22.437015878
346.5,22.437015878
347,22.437015878
347.5,22.437015878
348,22.437015878
348.5,22.499515879
349,22.499515879
349.5,22.499515879
350,22.5620158799
350.5,22.5620158799
351,22.5620158799
351.5,22.5620158799
352,22.5620158799
352.5,22.6245158808
353,22.6245158808
353.5,22.6245158808
354,22.6870158818
354.5,22.6870158818
355,22.6870158818
355.5,22.6870158818
356,22.6870158818
356.5,22.6870158818
357,22.6870158818
357.5,22.7495158827
358,22.7495158827
358.5,22.7495158827
359,22.7495158827
359.5,22.7495158827
360,22.7495158827
360.5,22.7495158827
361,22.8120158836
361.5,22.8120158836
362,22.8120158836
362.5,22.8120158836
363,22.8745158846
363.5,22.8745158846
364,22.8745158846
364.5,22.8745158846
365,22.8745158846
365.5,22.9370158855
366,22.9370158855
366.5,22.9370158855
367,22.9370158855
367.5,22.9995158864
368,22.9995158864
368.5,22.9995158864
369,22.9995158864
369.5,22.9995158864
370,22.9995158864
370.5,22.9995158864
371,22.9995158864
371.5,23.0620158873
372,23.0620158873
372.5,23.0620158873
373,23.0620158873
373.5,23.0620158873
374,23.0620158873
374.5,23.0620158873
375,23.1245158883
375.5,23.1245158883
376,23.1245158883
376.5,23.1245158883
377,23.1245158883
377.5,23.1245158883
378,23.1870158892
378.5,23.1870158892
379,23.1870158892
379.5,23.1870158892
380,23.1870158892
380.5,23.1870158892
381,23.1870158892
381.5,23.1870158892
382,23.2495158901
382.5,23.2495158901
383,23.2495158901
383.5,23.2495158901
384,23.2495158901
384.5,23.2495158901
385,23.2495158901
385.5,23.3120158911
386,23.3120158911
386.5,23.3120158911
387,23.3120158911
387.5,23.3120158911
388,23.3120158911
388.5,23.3120158911
389,23.374515892
389.5,23.374515892
390,23.374515892
390.5,23.374515892
391,23.374515892
391.5,23.374515892
392,23.374515892
392.5,23.374515892
393,23.374515892
393.5,23.374515892
394,23.4370158929
394.5,23.4370158929
395,23.4370158929
395.5,23.4370158929
396,23.4370158929
396.5,23.4370158929
397,23.4370158929
397.5,23.4995158939
398,23.4995158939
398.5,23.4995158939
399,23.4995158939
399.5,23.4995158939
400,23.4995158939
400.5,23.4995158939
401,23.4995158939
401.5,23.4995158939
402,23.4995158939
402.5,23.5620158948
403,23.5620158948
403.5,23.5620158948
404,23.5620158948
404.5,23.5620158948
405,23.5620158948
405.5,23.5620158948
406,23.5620158948
406.5,23.5620158948
407,23.5620158948
407.5,23.5620158948
408,23.5620158948
408.5,23.5620158948
409,23.5620158948
409.5,23.6245158957
410,23.6245158957
410.5,23.6245158957
411,23.6245158957
411.5,23.6245158957
412,23.6245158957
412.5,23.6245158957
413,23.6245158957
413.5,23.6245158957
414,23.6870158967
414.5,23.6870158967
415,23.6870158967
415.5,23.6870158967
416,23.6870158967
416.5,23.6870158967
417,23.6870158967
417.5,23.6870158967
418,23.6870158967
418.5,23.6870158967
419,23.6870158967
419.5,23.6870158967
420,23.6870158967
420.5,23.7495158976
421,23.7495158976
421.5,23.7495158976
422,23.7495158976
422.5,23.7495158976
423,23.7495158976
423.5,23.7495158976
424,23.7495158976
424.5,23.7495158976
425,23.7495158976
425.5,23.7495158976
426,23.7495158976
426.5,23.7495158976
427,23.8120158985
427.5,23.8120158985
428,23.8120158985
428.5,23.8120158985
429,23.8120158985
429.5,23.8120158985
430,23.8120158985
430.5,23.8120158985
431,23.8120158985
431.5,23.8120158985
432,23.8120158985
432.5,23.8120158985
433,23.8120158985
433.5,23.8120158985
434,23.8120158985
434.5,23.8120158985
435,23.8120158985
435.5,23.8120158985
436,23.8120158985
436.5,23.8120158985
437,23.8120158985
437.5,23.8745158995
438,23.8745158995
438.5,23.8745158995
439,23.8745158995
439.5,23.8745158995
440,23.8745158995
440.5,23.8745158995
441,23.8745158995
441.5,23.8745158995
442,23.8745158995
442.5,23.8745158995
443,23.8745158995
443.5,23.8745158995
444,23.8745158995
444.5,23.8745158995
445,23.8745158995
445.5,23.8745158995
446,23.8745158995
446.5,23.8745158995
447,23.8745158995
447.5,23.8745158995
448,23.9370159004
448.5,23.9370159004
449,23.9370159004
449.5,23.9370159004
450,23.9370159004
450.5,23.9370159004
451,23.9370159004
451.5,23.9370159004
452,23.9370159004
452.5,23.9370159004
453,23.9370159004
453.5,23.9370159004
454,23.9370159004
454.5,23.9370159004
455,23.9370159004
455.5,23.9370159004
456,23.9370159004
456.5,23.9370159004
457,23.9370159004
457.5,23.9370159004
458,23.9370159004
458.5,23.9370159004
459,23.9370159004
459.5,23.9995159013
460,23.9370159004
460.5,23.9995159013
461,23.9995159013
461.5,23.9995159013
462,23.9995159013
462.5,23.9995159013
463,23.9995159013
463.5,23.9995159013
464,23.9995159013
464.5,23.9995159013
465,23.9995159013
465.5,23.9995159013
466,23.9995159013
466.5,23.9995159013
467,23.9995159013
467.5,23.9995159013
468,23.9995159013
468.5,23.9995159013
469,23.9995159013
469.5,23.9995159013
470,23.9995159013
470.5,23.9995159013
471,23.9995159013
471.5,23.9995159013
472,23.9995159013
472.5,23.9995159013
473,23.9995159013
473.5,23.9995159013
474,23.9995159013
474.5,23.9995159013
475,23.9995159013
475.5,23.9995159013
476,23.9995159013
476.5,24.0620159023
477,24.0620159023
477.5,24.0620159023
478,24.0620159023
478.5,24.0620159023
479,24.0620159023
479.5,24.0620159023
480,24.0620159023
480.5,24.0620159023
481,24.0620159023
481.5,24.0620159023
482,24.0620159023
482.5,24.0620159023
483,24.0620159023
483.5,24.0620159023
484,24.0620159023
484.5,24.0620159023
485,24.0620159023
485.5,24.0620159023
486,24.0620159023
486.5,24.0620159023
487,24.0620159023
487.5,24.0620159023
488,24.0620159023
488.5,24.0620159023
489,24.0620159023
489.5,24.0620159023
490,24.0620159023
490.5,24.0620159023
491,24.0620159023
491.5,24.0620159023
492,24.0620159023
492.5,24.0620159023
493,24.0620159023
493.5,24.0620159023
494,24.0620159023
494.5,24.0620159023
495,24.0620159023
495.5,24.0620159023
496,24.0620159023
496.5,24.0620159023
497,24.1245159032
497.5,24.1245159032
498,24.1245159032
498.5,24.1245159032
499,24.1245159032
499.5,24.1245159032
500,24.1245159032
500.5,24.1245159032
501,24.1245159032
501.5,24.1245159032
502,24.1245159032
502.5,24.1245159032
503,24.1245159032
503.5,24.1245159032
504,24.1245159032
504.5,24.1245159032
505,24.1245159032
505.5,24.1245159032
506,24.1245159032
506.5,24.1245159032
507,24.1245159032
507.5,24.1245159032
508,24.1245159032
508.5,24.1245159032
509,24.1245159032
509.5,24.1245159032
510,24.1245159032
510.5,24.1245159032
511,24.1245159032
511.5,24.1245159032
512,24.1245159032
512.5,24.1245159032
513,24.1245159032
513.5,24.1245159032
514,24.1245159032
514.5,24.1245159032
515,24.1245159032
515.5,24.1245159032
516,24.1245159032
516.5,24.1245159032
517,24.1245159032
517.5,24.1245159032
518,24.1245159032
518.5,24.1245159032
519,24.1245159032
519.5,24.1245159032
520,24.1870159041
520.5,24.1245159032
521,24.1245159032
521.5,24.1245159032
522,24.1245159032
522.5,24.1245159032
523,24.1245159032
523.5,24.1245159032
524,24.1870159041
524.5,24.1870159041
525,24.1870159041
525.5,24.1870159041
526,24.1870159041
526.5,24.1870159041
527,24.1870159041
527.5,24.1870159041
528,24.1870159041
528.5,24.1870159041
529,24.1870159041
529.5,24.1870159041
530,24.1870159041
530.5,24.1870159041
531,24.1870159041
531.5,24.1870159041
532,24.1870159041
532.5,24.1870159041
533,24.1870159041
533.5,24.1870159041
534,24.1870159041
534.5,24.1870159041
535,24.1870159041
535.5,24.1870159041
536,24.1870159041
536.5,24.1870159041
537,24.1870159041
537.5,24.1870159041
538,24.1870159041
538.5,24.1870159041
539,24.1870159041
539.5,24.1870159041
540,24.1870159041
540.5,24.1870159041
541,24.1870159041
541.5,24.1870159041
542,24.1870159041
542.5,24.1870159041
543,24.1870159041
543.5,24.1870159041
544,24.1870159041
544.5,24.1870159041
545,24.1870159041
545.5,24.1870159041
546,24.1870159041
546.5,24.1870159041
547,24.1870159041
547.5,24.1870159041
548,24.1870159041
548.5,24.1870159041
549,24.1870159041
549.5,24.1870159041
550,24.1870159041
550.5,24.1870159041
551,24.1870159041
551.5,24.1870159041
552,24.1870159041
552.5,24.1870159041
553,24.1870159041
553.5,24.1870159041
554,24.1870159041
554.5,24.1870159041
555,24.1870159041
555.5,24.1870159041
556,24.1870159041
556.5,24.1870159041
557,24.1870159041
557.5,24.1870159041
558,24.1870159041
558.5,24.1870159041
559,24.1870159041
559.5,24.1870159041
560,24.1870159041
560.5,24.1870159041
561,24.1870159041
561.5,24.1870159041
562,24.1870159041
562.5,24.1870159041
563,24.1870159041
563.5,24.1870159041
564,24.1870159041
564.5,24.1870159041
565,24.1870159041
565.5,24.1870159041
566,24.1870159041
566.5,24.1870159041
567,24.1870159041
567.5,24.1870159041
568,24.1870159041
568.5,24.1870159041
569,24.1870159041
569.5,24.1870159041
570,24.1870159041
570.5,24.1870159041
571,24.1870159041
571.5,24.1870159041
572,24.1870159041
572.5,24.1870159041
573,24.1870159041
573.5,24.1870159041
574,24.1870159041
574.5,24.1870159041
575,24.1870159041
575.5,24.1870159041
576,24.1870159041
576.5,24.1870159041
577,24.1870159041
577.5,24.1870159041
578,24.1870159041
578.5,24.1870159041
579,24.1870159041
579.5,24.1870159041
580,24.1870159041
580.5,24.1870159041
581,24.1870159041
581.5,24.249515905
582,24.249515905
582.5,24.249515905
583,24.1870159041
583.5,24.249515905
584,24.249515905
584.5,24.249515905
585,24.1870159041
585.5,24.249515905
586,24.249515905
586.5,24.249515905
587,24.1870159041
587.5,24.249515905
588,24.249515905
588.5,24.249515905
589,24.249515905
589.5,24.249515905
590,24.249515905
590.5,24.249515905
591,24.249515905
591.5,24.249515905
592,24.249515905
592.5,24.249515905
593,24.249515905
593.5,24.249515905
594,24.249515905
594.5,24.249515905
595,24.249515905
595.5,24.249515905
596,24.249515905
596.5,24.249515905
597,24.249515905
597.5,24.249515905
598,24.249515905
598.5,24.249515905
599,24.249515905
599.5,24.249515905
600,24.249515905
600.5,24.249515905
601,24.249515905
601.5,24.249515905
602,24.249515905
602.5,24.249515905
603,24.249515905
603.5,24.249515905
604,24.249515905
604.5,24.249515905
605,24.249515905
605.5,24.249515905
606,24.249515905
606.5,24.249515905
607,24.249515905
607.5,24.249515905
608,24.249515905
608.5,24.249515905
609,24.249515905
609.5,24.249515905
610,24.249515905
610.5,24.249515905
611,24.249515905
611.5,24.249515905
612,24.249515905
612.5,24.249515905
613,24.249515905
613.5,24.249515905
614,24.249515905
614.5,24.249515905
615,24.249515905
615.5,24.249515905
616,24.249515905
616.5,24.249515905
617,24.249515905
617.5,24.249515905
618,24.249515905
618.5,24.249515905
619,24.249515905
619.5,24.249515905
620,24.249515905
620.5,24.249515905
621,24.249515905
621.5,24.249515905
622,24.249515905
622.5,24.249515905
623,24.249515905
623.5,24.249515905
624,24.249515905
624.5,24.249515905
625,24.249515905
625.5,24.249515905
626,24.249515905
626.5,24.249515905
627,24.249515905
627.5,24.249515905
628,24.249515905
628.5,24.249515905
629,24.249515905
629.5,24.249515905
630,24.249515905
630.5,24.249515905
631,24.249515905
631.5,24.249515905
632,24.249515905
632.5,24.249515905
633,24.249515905
633.5,24.249515905
634,24.249515905
634.5,24.249515905
635,24.249515905
635.5,24.249515905
636,24.249515905
636.5,24.249515905
637,24.249515905
637.5,24.249515905
638,24.249515905
638.5,24.249515905
639,24.249515905
639.5,24.249515905
640,24.249515905
640.5,24.249515905
641,24.249515905
641.5,24.249515905
642,24.249515905
642.5,24.249515905
643,24.249515905
643.5,24.249515905
644,24.249515905
644.5,24.249515905
645,24.249515905
645.5,24.249515905
646,24.249515905
646.5,24.249515905
647,24.249515905
647.5,24.249515905
648,24.249515905
648.5,24.249515905
649,24.249515905
649.5,24.249515905
650,24.249515905
650.5,24.249515905
651,24.249515905
651.5,24.249515905
652,24.249515905
652.5,24.249515905
653,24.249515905
653.5,24.249515905
654,24.249515905
654.5,24.249515905
655,24.249515905
655.5,24.249515905
656,24.249515905
656.5,24.249515905
657,24.249515905
657.5,24.249515905
658,24.249515905
658.5,24.249515905
659,24.249515905
659.5,24.249515905
660,24.249515905
660.5,24.249515905
661,24.249515905
661.5,24.249515905
662,24.249515905
662.5,24.249515905
663,24.249515905
663.5,24.249515905
664,24.249515905
664.5,24.249515905
665,24.249515905
665.5,24.249515905
666,24.249515905
666.5,24.249515905
667,24.249515905
667.5,24.249515905
668,24.249515905
668.5,24.249515905
669,24.249515905
669.5,24.249515905
670,24.249515905
670.5,24.249515905
671,24.249515905
671.5,24.249515905
672,24.249515905
672.5,24.249515905
673,24.249515905
673.5,24.249515905
674,24.249515905
674.5,24.249515905
675,24.249515905
675.5,24.249515905
676,24.249515905
676.5,24.249515905
677,24.249515905
677.5,24.249515905
678,24.249515905
678.5,24.249515905
679,24.249515905
679.5,24.249515905
680,24.249515905
680.5,24.249515905
681,24.249515905
681.5,24.249515905
682,24.249515905
682.5,24.249515905
683,24.249515905
683.5,24.249515905
684,24.249515905
684.5,24.249515905
685,24.249515905
685.5,24.249515905
686,24.249515905
686.5,24.249515905
687,24.249515905
687.5,24.249515905
688,24.249515905
688.5,24.249515905
689,24.249515905
689.5,24.249515905
690,24.249515905
690.5,24.249515905
691,24.249515905
691.5,24.249515905
692,24.249515905
692.5,24.249515905
693,24.249515905
693.5,24.249515905
694,24.249515905
694.5,24.249515905
695,24.249515905
695.5,24.249515905
696,24.249515905
696.5,24.249515905
697,24.249515905
697.5,24.249515905
698,24.249515905
698.5,24.249515905
699,24.249515905
699.5,24.249515905
700,24.249515905
700.5,24.249515905
701,24.249515905
701.5,24.249515905
702,24.249515905
702.5,24.249515905
703,24.249515905
703.5,24.249515905
704,24.249515905
704.5,24.249515905
705,24.249515905
705.5,24.249515905
706,24.249515905
706.5,24.249515905
707,24.249515905
707.5,24.249515905
708,24.249515905
708.5,24.249515905
709,24.249515905
709.5,24.249515905
710,24.249515905
710.5,24.249515905
