14.552086,-790.441589
14.548017,-528.188721
14.543947,-641.411072
14.539878,-644.804810
14.535809,-674.081726
14.531739,-661.856873
14.527670,-552.931213
14.523601,-548.668762
14.519531,-594.813538
14.515462,-642.372681
14.511393,-611.616882
14.507322,-656.583801
14.503253,-693.313660
14.499184,-575.494690
14.495114,-605.800049
14.491045,-628.915649
14.486976,-640.112122
14.482906,-564.722534
14.478837,-540.705017
14.474768,-622.518311
14.470698,-543.093201
14.466629,-443.757019
14.462560,-612.016541
14.458490,-693.648743
14.454421,-479.514465
14.450352,-728.442139
14.446282,-460.548248
14.442213,-641.160095
14.438144,-626.736938
14.434074,-613.629944
14.430005,-488.028656
14.425935,-614.767578
14.421865,-590.215942
14.417796,-686.402405
14.413727,-541.864502
14.409657,-651.882385
14.405588,-564.013184
14.401519,-598.902710
14.397449,-600.438538
14.393380,-569.979065
14.389311,-745.624695
14.385242,-539.322693
14.381172,-557.964966
14.377103,-631.806396
14.373034,-600.268188
14.368964,-625.440857
14.364895,-457.427917
14.360826,-566.345947
14.356756,-495.667938
14.352687,-559.058350
14.348618,-612.223267
14.344547,-332.073547
14.340478,-520.796509
14.336409,-719.845520
14.332339,-514.178040
14.328270,-563.768555
14.324201,-569.542175
14.320131,-592.895081
14.316062,-478.617493
14.311993,-608.222534
14.307923,-537.922913
14.303854,-569.132751
14.299785,-547.258850
14.295715,-499.097778
14.291646,-722.597961
14.287577,-593.683594
14.283507,-731.312439
14.279438,-493.228271
14.275369,-720.105469
14.271299,-426.717590
14.267229,-522.073425
14.263160,-386.845398
14.259090,-599.670715
14.255021,-595.884705
14.250952,-554.330261
14.246882,-452.697845
14.242813,-663.606262
14.238744,-557.054688
14.234674,-567.097229
14.230605,-483.453400
14.226536,-564.586060
14.222466,-665.304688
14.218397,-562.929993
14.214328,-511.434479
14.210258,-765.166382
14.206189,-663.106201
14.202120,-542.536621
14.198050,-588.413879
14.193981,-591.969177
14.189912,-616.883484
14.185843,-644.524414
14.181772,-584.297546
14.177703,-520.749817
14.173634,-596.740295
14.169564,-595.232666
14.165495,-528.264954
14.161426,-543.534668
