14.145142,-852.346924
14.141072,-610.340271
14.137003,-608.354004
14.132934,-616.512268
14.128864,-615.922485
14.124795,-608.477356
14.120726,-633.176086
14.116656,-618.737183
14.112587,-623.114441
14.108518,-609.088562
14.104448,-623.028809
14.100378,-629.809387
14.096309,-616.278809
14.092239,-597.463989
14.088170,-626.141724
14.084101,-610.615234
14.080031,-618.782410
14.075962,-620.018555
14.071893,-613.973022
14.067823,-627.088318
14.063754,-623.596191
14.059685,-614.825012
14.055615,-647.484253
14.051546,-644.447449
14.047477,-627.986328
14.043407,-617.174622
14.039338,-604.958069
14.035269,-619.317566
14.031199,-611.590088
14.027130,-613.411377
14.023061,-616.517761
14.018991,-618.491760
14.014921,-628.929077
14.010852,-612.020386
14.006783,-597.281311
14.002713,-619.582703
13.998644,-606.898743
13.994575,-641.588928
13.990505,-625.390198
13.986436,-622.143372
13.982367,-639.555908
13.978297,-619.412170
13.974228,-622.242065
13.970159,-576.213684
13.966089,-613.950623
13.962020,-609.664429
13.957951,-626.255615
13.953881,-607.636169
13.949812,-613.350769
13.945743,-625.763489
13.941673,-623.157104
13.937604,-636.045044
13.933535,-631.571106
13.929464,-637.336121
13.925395,-626.200256
13.921326,-610.754211
13.917256,-613.162292
13.913187,-614.610840
13.909118,-592.033264
13.905048,-633.317505
13.900979,-616.757996
13.896910,-629.347595
13.892840,-650.553101
13.888771,-637.078857
13.884702,-639.204895
13.880632,-631.841675
13.876563,-620.657837
13.872494,-608.989990
13.868424,-639.772766
13.864355,-641.216125
13.860286,-611.819946
13.856216,-622.672974
13.852147,-625.559692
13.848078,-621.719055
13.844007,-625.723755
13.839938,-630.512512
13.835869,-627.247253
13.831800,-612.246216
13.827730,-634.386414
13.823661,-620.321045
13.819592,-618.684143
13.815522,-619.007996
13.811453,-632.000916
13.807384,-604.982544
13.803314,-642.459045
13.799245,-620.257874
13.795176,-632.402405
13.791106,-616.856934
13.787037,-613.121399
13.782968,-629.716064
13.778898,-630.439941
13.774829,-641.744751
13.770760,-603.559631
13.766690,-619.618164
13.762621,-626.765930
13.758551,-603.463806
13.754481,-623.844910
13.750412,-622.593811
13.746343,-624.913452
13.742273,-603.571960
13.738204,-606.674805
13.734135,-635.147034
13.730065,-618.648376
13.725996,-655.877808
13.721927,-631.339844
13.717857,-606.184082
13.713788,-626.351929
13.709719,-617.471252
13.705649,-626.037659
13.701580,-637.221741
13.697511,-617.296143
13.693441,-608.426086
13.689372,-611.559631
13.685303,-636.366028
13.681233,-620.207886
13.677164,-628.118103
13.673094,-634.129456
13.669024,-606.154968
13.664955,-601.754456
13.660886,-634.014587
13.656816,-630.317017
13.652747,-615.092407
13.648678,-625.092468
13.644608,-615.677856
13.640539,-643.677429
13.636470,-614.749573
13.632401,-656.503906
13.628331,-629.643555
13.624262,-608.363525
13.620193,-625.958557
13.616123,-632.541138
13.612054,-629.840515
13.607985,-607.921326
13.603915,-641.189514
13.599846,-614.434631
13.595777,-607.839722
13.591707,-623.245544
13.587637,-619.975769
13.583568,-617.681824
13.579498,-618.292053
13.575429,-606.688049
13.571360,-586.270386
13.567290,-616.619873
13.563221,-609.786133
13.559152,-642.420715
13.555082,-627.282288
13.551013,-614.808533
13.546944,-619.501526
13.542874,-628.789795
13.538805,-610.797119
13.534736,-619.958740
13.530666,-625.823730
13.526597,-633.813416
13.522528,-629.371460
13.518458,-608.488892
13.514389,-612.979004
13.510320,-616.280273
13.506250,-607.895020
13.502180,-620.115234
13.498111,-610.019348
13.494041,-630.733521
13.489972,-604.192017
13.485903,-603.523682
13.481833,-597.595886
13.477764,-563.558472
13.473695,-584.936829
13.469625,-597.122620
13.465556,-625.694214
13.461487,-643.898315
13.457417,-643.610596
13.453348,-629.324707
13.449279,-618.114075
13.445210,-598.864868
13.441140,-624.458679
13.437071,-599.149353
13.433002,-625.293274
13.428932,-624.233215
13.424862,-614.389709
13.420794,-623.771179
13.416723,-629.249329
13.412654,-641.090027
13.408585,-613.136597
13.404515,-629.382690
