14.629409,-2931.231934
14.625340,-1671.814331
14.621270,-2017.551880
14.617201,-1772.007813
14.613132,-1663.201904
14.609062,-1601.058228
14.604993,-1578.014160
14.600924,-1892.169678
14.596854,-1536.278442
14.592785,-1846.070435
14.588715,-2087.877441
14.584645,-2066.035156
14.580576,-1728.505127
14.576507,-1832.621460
14.572437,-1478.348511
14.568368,-2212.841064
14.564299,-1806.160889
14.560229,-1930.729614
14.556160,-2061.948730
14.552091,-1781.643188
14.548021,-1956.183472
14.543952,-2072.273193
14.539883,-2253.818359
14.535813,-2401.809082
14.531744,-2197.510498
14.527675,-2028.717041
14.523605,-2112.937744
14.519536,-1777.362671
14.515467,-1526.615479
14.511397,-1736.134766
14.507327,-2038.838013
14.503258,-2053.274658
14.499188,-1746.401733
14.495119,-2129.445557
14.491050,-1956.858887
14.486980,-2074.277344
14.482911,-2150.411377
14.478842,-2058.897705
14.474772,-1786.766235
14.470703,-2021.064575
14.466634,-2113.898193
14.462564,-2178.573975
14.458495,-2051.077881
14.454426,-2069.309326
14.450356,-2026.417969
14.446287,-2083.110352
14.442218,-2213.947998
14.438148,-2075.020996
14.434079,-2030.574219
14.430010,-1774.210083
14.425940,-2044.668091
14.421870,-2119.958008
14.417801,-2161.745850
14.413732,-1934.643799
14.409662,-2130.363525
14.405593,-1972.992798
14.401524,-1918.165771
14.397454,-1948.498657
14.393385,-2150.351318
14.389316,-2292.197021
14.385246,-2252.780762
14.381177,-1767.579346
14.377108,-2147.615723
14.373038,-1895.104736
14.368969,-1948.189453
14.364900,-1746.091675
14.360830,-2143.638672
14.356761,-1794.815552
14.352692,-1862.188232
14.348622,-2271.572266
14.344552,-1922.789917
14.340483,-2177.639404
14.336413,-1946.964722
14.332344,-2249.253418
14.328275,-2297.769531
14.324205,-2468.802979
14.320136,-2205.411377
14.316067,-1850.359863
14.311997,-1978.331909
14.307928,-2270.487793
14.303859,-1962.601807
14.299789,-1676.172974
14.295720,-1856.168823
14.291651,-1949.605591
14.287581,-2047.338257
14.283512,-2152.493164
14.279443,-2205.060547
14.275373,-2041.571411
14.271304,-2319.873047
14.267235,-2251.083740
14.263165,-1996.661133
14.259095,-2404.610107
14.255026,-2403.021973
14.250957,-2228.581299
14.246887,-2353.423828
14.242818,-1849.083130
14.238749,-1905.429688
14.234679,-2189.901855
14.230610,-2172.331055
14.226541,-2098.439209
14.222471,-2350.669922
14.218402,-2348.137695
14.214333,-2605.981445
14.210263,-2271.225342
14.206194,-2040.400879
14.202125,-1941.087646
14.198055,-2549.317871
14.193986,-1940.172485
14.189917,-2141.964355
14.185847,-2182.278809
14.181777,-2545.166992
14.177708,-2130.992676
14.173638,-2450.967529
14.169569,-1890.108032
14.165500,-1896.861694
14.161430,-2307.349609
14.157361,-2202.477051
14.153292,-2478.734375
14.149222,-2585.875244
14.145153,-1822.510254
14.141084,-1981.982544
14.137014,-2112.991699
14.132945,-1956.511475
14.128876,-2139.102295
14.124806,-1983.273804
14.120737,-2107.367188
14.116668,-2035.337280
14.112598,-2357.214844
14.108529,-1889.556519
14.104460,-2186.419434
