14.092235,-3684.001465
14.088165,-2680.927734
14.084096,-2681.966064
14.080027,-2715.130127
14.075957,-2695.075439
14.071888,-2716.784180
14.067819,-2662.729248
14.063749,-2702.917969
14.059680,-2716.180664
14.055611,-2690.891846
14.051541,-2686.997803
14.047471,-2728.217773
14.043402,-2690.687500
14.039332,-2704.864502
14.035263,-2714.820068
14.031194,-2726.694824
14.027124,-2726.075195
14.023055,-2750.424561
14.018986,-2655.687012
14.014916,-2767.800781
14.010847,-2675.901123
14.006778,-2720.816406
14.002708,-2694.338379
13.998639,-2679.259033
13.994570,-2654.671631
13.990500,-2697.923340
13.986431,-2711.105713
13.982362,-2704.787598
13.978292,-2714.643799
13.974223,-2681.651123
13.970154,-2720.735596
13.966084,-2719.041504
13.962014,-2704.805664
13.957945,-2696.616699
13.953876,-2692.169189
13.949806,-2702.214111
13.945737,-2653.209473
13.941668,-2638.544189
13.937598,-2681.661621
13.933529,-2681.355469
13.929460,-2627.060303
13.925390,-2703.556885
13.921321,-2615.446777
13.917252,-2686.024170
13.913182,-2723.417725
13.909113,-2719.274902
13.905044,-2644.850098
13.900974,-2713.808105
13.896905,-2704.531738
13.892836,-2744.484131
13.888766,-2762.788330
13.884697,-2763.702881
13.880628,-2674.244385
13.876557,-2720.739014
13.872488,-2732.748291
13.868419,-2698.874268
13.864349,-2752.137939
13.860280,-2657.187256
13.856211,-2704.333496
13.852141,-2692.375732
13.848072,-2734.206543
13.844003,-2753.696045
13.839933,-2724.923096
13.835864,-2762.880371
13.831795,-2733.459961
13.827725,-2745.966064
13.823656,-2725.327148
13.819587,-2697.640625
13.815517,-2743.725830
13.811448,-2702.339844
13.807379,-2745.000244
13.803309,-2689.506592
13.799240,-2739.046387
13.795170,-2682.205322
13.791101,-2726.941895
13.787031,-2711.811279
13.782962,-2657.785645
13.778893,-2738.660156
13.774823,-2668.999268
13.770754,-2735.558350
13.766685,-2697.436035
13.762615,-2720.593506
13.758546,-2655.081543
13.754477,-2678.899414
13.750407,-2708.890381
13.746338,-2701.069580
13.742269,-2693.666260
13.738199,-2683.729004
13.734130,-2721.698730
13.730061,-2745.289063
13.725991,-2765.705322
13.721922,-2757.657959
13.717853,-2704.524902
