2.471736e+003,4.901060e+001
2.471796e+003,4.900886e+001
2.471856e+003,4.900620e+001
2.471917e+003,4.900269e+001
2.471977e+003,4.899892e+001
2.472037e+003,4.899574e+001
2.472097e+003,4.899382e+001
2.472157e+003,4.899340e+001
2.472218e+003,4.899410e+001
2.472278e+003,4.899516e+001
2.472338e+003,4.899583e+001
2.472398e+003,4.899570e+001
2.472459e+003,4.899480e+001
2.472519e+003,4.899352e+001
2.472579e+003,4.899233e+001
2.472640e+003,4.899152e+001
2.472700e+003,4.899105e+001
2.472760e+003,4.899060e+001
2.472820e+003,4.898978e+001
2.472881e+003,4.898833e+001
2.472941e+003,4.898624e+001
2.473001e+003,4.898363e+001
2.473062e+003,4.898070e+001
2.473122e+003,4.897754e+001
2.473182e+003,4.897412e+001
2.473242e+003,4.897043e+001
2.473302e+003,4.896655e+001
2.473363e+003,4.896277e+001
2.473423e+003,4.895950e+001
2.473483e+003,4.895712e+001
2.473544e+003,4.895579e+001
2.473604e+003,4.895532e+001
2.473664e+003,4.895526e+001
2.473724e+003,4.895509e+001
2.473785e+003,4.895449e+001
2.473845e+003,4.895343e+001
2.473905e+003,4.895214e+001
2.473966e+003,4.895091e+001
2.474026e+003,4.894987e+001
2.474086e+003,4.894886e+001
2.474146e+003,4.894747e+001
2.474207e+003,4.894531e+001
2.474267e+003,4.894228e+001
2.474327e+003,4.893866e+001
2.474387e+003,4.893510e+001
2.474448e+003,4.893232e+001
2.474508e+003,4.893074e+001
2.474568e+003,4.893027e+001
2.474628e+003,4.893032e+001
2.474689e+003,4.893006e+001
2.474749e+003,4.892878e+001
2.474809e+003,4.892620e+001
2.474869e+003,4.892258e+001
2.474930e+003,4.891862e+001
2.474990e+003,4.891509e+001
2.475050e+003,4.891254e+001
2.475111e+003,4.891114e+001
2.475171e+003,4.891073e+001
2.475231e+003,4.891087e+001
2.475291e+003,4.891116e+001
2.475352e+003,4.891127e+001
2.475412e+003,4.891104e+001
2.475472e+003,4.891036e+001
2.475532e+003,4.890914e+001
2.475593e+003,4.890734e+001
2.475653e+003,4.890497e+001
2.475713e+003,4.890226e+001
2.475773e+003,4.889956e+001
2.475834e+003,4.889730e+001
2.475894e+003,4.889575e+001
2.475954e+003,4.889491e+001
2.476015e+003,4.889443e+001
2.476075e+003,4.889377e+001
2.476135e+003,4.889247e+001
2.476195e+003,4.889035e+001
2.476256e+003,4.888767e+001
2.476316e+003,4.888497e+001
2.476376e+003,4.888279e+001
2.476437e+003,4.888143e+001
2.476497e+003,4.888077e+001
2.476557e+003,4.888033e+001
2.476617e+003,4.887958e+001
2.476677e+003,4.887818e+001
2.476738e+003,4.887624e+001
2.476798e+003,4.887418e+001
2.476858e+003,4.887256e+001
2.476918e+003,4.887169e+001
2.476979e+003,4.887146e+001
2.477039e+003,4.887135e+001
2.477099e+003,4.887064e+001
2.477160e+003,4.886880e+001
2.477220e+003,4.886574e+001
2.477280e+003,4.886185e+001
2.477340e+003,4.885779e+001
2.477401e+003,4.885421e+001
2.477461e+003,4.885142e+001
2.477521e+003,4.884933e+001
