"Latest: Wavelength (nm)","Latest: Intensity (rel)"
380.042156416,0.000398076923077
380.253607903,0.000583173076923
380.465048016,0.00036875
380.676476752,0.000703846153846
380.887894108,0.000585817307692
381.099300083,0.000443028846154
381.310694675,0.000534134615385
381.522077881,0.000199278846154
381.733449699,0.000282451923077
381.944810127,0.000220192307692
382.156159163,0.000636298076923
382.367496804,0.000409375
382.578823049,0.000193028846154
382.790137895,0.000486778846154
383.001441341,0.000551923076923
383.212733383,0.000265384615385
383.424014021,0.000524278846154
383.635283251,0.000512259615385
383.846541071,0.000438221153846
384.05778748,0.000403605769231
384.269022475,0.000514423076923
384.480246054,0.000478125
384.691458215,0.000355048076923
384.902658956,0.000453605769231
385.113848274,0.000382692307692
385.325026167,0.000734375
385.536192634,0.000302644230769
385.747347672,0.000595432692308
385.958491279,0.0004125
386.169623452,0.000571394230769
386.38074419,0.000323076923077
386.591853491,0.000583173076923
386.802951351,0.0003625
387.01403777,0.000538221153846
387.225112745,0.000318990384615
387.436176273,0.000444471153846
387.647228353,0.000661778846154
387.858268983,0.000221153846154
388.06929816,0.000236298076923
388.280315882,0.000489663461538
388.491322146,0.000230769230769
388.702316952,0.000617067307692
388.913300296,0.0007875
389.124272177,0.000804086538462
389.335232592,0.000375480769231
389.546181539,0.000546394230769
389.757119016,0.000478125
389.968045021,0.000683894230769
390.178959552,0.000394230769231
390.389862606,0.000189663461538
390.600754181,0.000437259615385
390.811634276,0.000606971153846
391.022502887,0.000531490384615
391.233360013,0.000519951923077
391.444205653,0.000721394230769
391.655039802,0.000669711538462
391.86586246,0.000319951923077
392.076673624,0.000512019230769
392.287473292,0.000324278846154
392.498261462,0.000373557692308
392.709038132,0.000616105769231
392.919803299,0.000737259615385
393.130556962,0.00104471153846
393.341299118,0.000692307692308
393.552029764,0.00085
393.7627489,0.000613461538462
393.973456523,0.000739182692308
394.18415263,0.000722836538462
394.394837219,0.000286538461538
394.605510289,0.0006125
394.816171837,0.000173317307692
395.02682186,0.000216105769231
395.237460358,0.000907932692308
395.448087327,0.000497115384615
395.658702765,8.38942307692E-05
395.869306671,0.000529567307692
396.079899042,0.000392307692308
396.290479876,0.000627403846154
396.50104917,0.000262980769231
396.711606923,0.0004
396.922153133,0.000611057692308
397.132687797,0.000503605769231
397.343210913,0.000795673076923
397.553722479,0.000869471153846
397.764222493,0.000764663461538
397.974710952,0.00140456730769
398.185187855,0.000855769230769
398.3956532,0.00103918269231
398.606106983,0.000707451923077
398.816549204,0.000622836538462
399.026979859,0.000607211538462
399.237398947,0.000772596153846
399.447806465,0.00108557692308
399.658202412,0.00103293269231
399.868586785,0.000262259615385
400.078959582,0.000328125
400.289320801,0.000479567307692
400.49967044,0.000354807692308
400.710008496,0.000838461538462
400.920334967,0.00115168269231
401.130649852,0.000479567307692
401.340953148,0.000592548076923
401.551244852,0.000892067307692
401.761524963,0.000362259615385
401.971793479,0.000381730769231
402.182050398,0.000638461538462
402.392295716,0.000629086538462
402.602529433,0.000839182692308
402.812751545,0.000922596153846
403.022962052,0.000732211538462
403.233160949,0.000587740384615
403.443348237,0.000755048076923
403.653523911,0.00105961538462
403.863687971,0.0006875
404.073840414,0.000285817307692
404.283981237,0.000671153846154
404.494110439,0.000491346153846
404.704228017,0.000455048076923
404.91433397,0.00049375
405.124428295,0.00128605769231
405.33451099,0.000559134615385
405.544582052,0.000365625
405.754641481,0.000576682692308
405.964689272,0.000915625
406.174725425,0.00104927884615
406.384749937,0.00250793269231
406.594762807,0.00782043269231
406.804764031,0.0205485576923
407.014753607,0.0364860576923
407.224731535,0.0538829326923
407.43469781,0.0677548076923
407.644652432,0.0822360576923
407.854595398,0.0787235576923
408.064526705,0.0728329326923
408.274446352,0.0559016826923
408.484354337,0.0430423076923
408.694250657,0.0257673076923
408.904135311,0.0131641826923
409.114008295,0.00564855769231
409.323869608,0.00242043269231
409.533719248,0.000978365384615
409.743557213,0.00122043269231
409.9533835,0.00218918269231
410.163198107,0.00302355769231
410.373001032,0.00492355769231
410.582792274,0.00602043269231
410.792571829,0.00645480769231
411.002339695,0.00666730769231
411.212095871,0.00553605769231
411.421840354,0.00379230769231
411.631573142,0.00287980769231
411.841294234,0.00181730769231
412.051003626,0.00133293269231
412.260701316,0.000973798076923
412.470387303,0.000617307692308
412.680061585,0.000442548076923
412.889724158,0.000515625
413.099375021,0.000532932692308
413.309014173,0.000489182692308
413.518641609,0.000689182692308
413.72825733,0.000786057692308
413.937861331,0.000612259615385
414.147453612,0.000585817307692
414.35703417,0.000506971153846
414.566603003,0.000644230769231
414.776160108,0.000591586538462
414.985705483,0.000818269230769
415.195239128,0.000735336538462
415.404761038,0.000797836538462
415.614271212,0.00121394230769
415.823769648,0.000466586538462
416.033256344,0.000628605769231
416.242731297,0.000663461538462
416.452194506,0.000754326923077
416.661645968,0.000667307692308
416.871085681,0.000973557692308
417.080513643,0.000618990384615
417.289929851,0.00102668269231
417.499334304,0.000745432692308
417.708727,0.000664182692308
417.918107935,0.000976682692308
418.127477109,0.00287043269231
418.336834519,0.00401105769231
418.546180162,0.00501105769231
418.755514037,0.00676730769231
418.964836142,0.00652668269231
419.174146473,0.00633918269231
419.38344503,0.00534543269231
419.59273181,0.00407980769231
419.80200681,0.00310168269231
420.011270029,0.00283918269231
420.220521465,0.00198293269231
420.429761114,0.00168293269231
420.638988976,0.00114855769231
420.848205048,0.00113293269231
421.057409328,0.00175168269231
421.266601813,0.00217668269231
421.475782502,0.00242668269231
421.684951392,0.00274230769231
421.894108481,0.00366418269231
422.103253767,0.00392980769231
422.312387248,0.00546418269231
422.521508922,0.00719230769231
422.730618786,0.00820480769231
422.939716838,0.00840793269231
423.148803077,0.00882980769231
423.3578775,0.00745793269231
423.566940104,0.00601105769231
423.775990888,0.00357668269231
423.98502985,0.00272668269231
424.194056987,0.00192355769231
424.403072297,0.000645192307692
424.612075778,0.00120793269231
424.821067429,0.000970432692308
425.030047246,0.000576682692308
425.239015227,0.000594471153846
425.447971371,0.000594711538462
425.656915675,0.000901682692308
425.865848137,0.000692067307692
426.074768755,0.000385096153846
426.283677526,0.000702644230769
426.49257445,0.000231971153846
426.701459522,0.000489903846154
426.910332742,0.000428365384615
427.119194107,0.000280048076923
427.328043615,0.000450961538462
427.536881264,0.000467067307692
427.745707051,0.000505528846154
427.954520975,0.000656009615385
428.163323033,0.000911057692308
428.372113223,0.00148918269231
428.580891543,0.00198605769231
428.789657991,0.00222043269231
428.998412565,0.00275480769231
429.207155262,0.00268293269231
429.41588608,0.00352980769231
429.624605018,0.00334855769231
429.833312072,0.00405168269231
430.042007241,0.00355480769231
430.250690523,0.00366418269231
430.459361915,0.00270793269231
430.668021416,0.00273605769231
430.876669023,0.00206418269231
431.085304734,0.00133605769231
431.293928546,0.00111418269231
431.502540459,0.000938461538462
431.711140469,0.00100336538462
431.919728574,0.00104230769231
432.128304772,0.000914182692308
432.336869062,0.000998076923077
432.54542144,0.00154543269231
432.753961905,0.00159230769231
432.962490455,0.00263293269231
433.171007087,0.00190168269231
433.379511799,0.00183293269231
433.588004589,0.00167980769231
433.796485455,0.00172668269231
434.004954395,0.00150168269231
434.213411406,0.000779086538462
434.421856487,0.000845432692308
434.630289635,0.000677884615385
434.838710848,0.000845673076923
435.047120125,0.000642067307692
435.255517461,0.000688461538462
435.463902857,0.000462019230769
435.672276309,0.00102668269231
435.880637815,0.00205168269231
436.088987373,0.00263918269231
436.297324981,0.00332980769231
436.505650637,0.00404855769231
436.713964339,0.00409230769231
436.922266084,0.00425168269231
437.13055587,0.00461730769231
437.338833696,0.00538293269231
437.547099558,0.00732980769231
437.755353455,0.00985168269231
437.963595385,0.0348423076923
438.171825346,0.0988923076923
438.380043334,0.178857932692
438.588249349,0.243970432692
438.796443388,0.286217307692
439.004625449,0.290139182692
439.212795529,0.231139182692
439.420953627,0.174326682692
439.62909974,0.110911057692
439.837233867,0.0788985576923
440.045356004,0.0476579326923
440.253466151,0.0256766826923
440.461564304,0.0124704326923
440.669650461,0.00444855769231
440.877724621,0.00158605769231
441.085786781,0.000964182692308
441.29383694,0.000770432692308
441.501875094,0.000973557692308
441.709901242,0.000848557692308
441.917915381,0.000725721153846
442.12591751,0.000551682692308
442.333907626,0.00111322115385
442.541885727,0.000754086538462
442.749851811,0.000983894230769
442.957805876,0.000475240384615
443.165747919,0.000739182692308
443.373677939,0.000579326923077
443.581595933,0.000704567307692
443.789501899,0.000622355769231
443.997395835,0.000970432692308
444.205277739,0.000520913461538
444.413147609,0.000686057692308
444.621005441,0.000152403846154
444.828851236,0.000448557692308
445.036684989,0.000229567307692
445.244506699,0.00265480769231
445.452316365,0.000350480769231
445.660113982,0.000626442307692
445.867899551,0.000451201923077
446.075673067,0.00110168269231
446.28343453,0.000311778846154
446.491183937,0.000785336538462
446.698921285,0.000670432692308
446.906646574,0.000689903846154
447.114359799,0.000507211538462
447.32206096,0.000825961538462
447.529750055,0.000434134615385
447.73742708,0.000565384615385
447.945092034,0.000601442307692
448.152744915,0.000295432692308
448.36038572,0.000451682692308
448.568014448,0.000480528846154
448.775631096,0.000296394230769
448.983235662,0.000353846153846
449.190828144,0.000470913461538
449.39840854,0.000302884615385
449.605976847,0.000525721153846
449.813533063,0.000482932692308
450.021077187,0.000287740384615
450.228609216,0.000666346153846
450.436129148,0.000702163461538
450.643636981,0.00069375
450.851132712,0.000365144230769
451.058616339,0.0004625
451.266087861,0.000632932692308
451.473547275,0.000820913461538
451.680994579,0.000563221153846
451.88842977,0.000422115384615
452.095852848,0.000176923076923
452.303263808,0.000910336538462
452.51066265,0.000534375
452.718049372,0.000415865384615
452.92542397,0.000381009615385
453.132786442,0.000775721153846
453.340136788,0.000966346153846
453.547475004,0.000820432692308
453.754801088,0.00112980769231
453.962115039,0.00136418269231
454.169416853,0.00147980769231
454.376706529,0.00160480769231
454.583984065,0.000936057692308
454.791249459,0.00188293269231
454.998502708,0.000462259615385
455.20574381,0.000753365384615
455.412972763,0.000805048076923
455.620189564,0.000929086538462
455.827394213,0.000403846153846
456.034586706,0.000450240384615
456.241767041,0.000760576923077
456.448935217,0.000543269230769
456.656091231,0.000230528846154
456.86323508,0.000671153846154
457.070366763,0.000416346153846
457.277486278,0.000303605769231
457.484593622,0.000416105769231
457.691688794,0.000173557692308
457.89877179,0.000352163461538
458.10584261,0.000541346153846
458.31290125,0.000436538461538
458.519947709,0.000490384615385
458.726981984,0.000907692307692
458.934004073,0.000589182692308
459.141013975,0.000298317307692
459.348011686,0.000628846153846
459.554997205,0.0001125
459.76197053,0.000563221153846
459.968931658,0.000451682692308
460.175880588,0.000469471153846
460.382817317,0.000375480769231
460.589741842,0.000589182692308
460.796654163,0.000415625
461.003554276,0.000214903846154
461.210442179,0.000699278846154
461.417317871,0.000247115384615
461.624181349,0.000442548076923
461.831032611,0.000954807692308
462.037871655,0.000867307692308
462.244698478,0.00120168269231
462.451513079,0.000765865384615
462.658315456,0.000785096153846
462.865105605,0.000679086538462
463.071883526,0.000670432692308
463.278649215,0.000696394230769
463.485402671,0.000563942307692
463.692143891,0.000531490384615
463.898872874,0.000169711538462
464.105589617,0.000770432692308
464.312294119,0.000932932692308
464.518986376,0.000100961538462
464.725666386,0.000547836538462
464.932334149,0.000381971153846
465.13898966,0.000607211538462
465.345632919,0.000784615384615
465.552263923,0.000889182692308
465.75888267,0.000792307692308
465.965489157,0.000750961538462
466.172083384,0.000655769230769
466.378665346,0.000696394230769
466.585235043,0.000494471153846
466.791792472,0.000585096153846
466.998337631,0.000616586538462
467.204870517,0.000427403846154
467.41139113,0.000341586538462
467.617899465,0.000457692307692
467.824395522,0.000460336538462
468.030879298,0.000445913461538
468.237350791,0.000746875
468.443809999,0.000875721153846
468.65025692,0.000806730769231
468.85669155,0.000288461538462
469.06311389,0.000268509615385
469.269523935,0.000459134615385
469.475921684,0.000781971153846
469.682307136,0.000445673076923
469.888680286,7.28365384615E-05
470.095041135,0.000525961538462
470.301389678,0.000328846153846
470.507725915,0.000876682692308
470.714049843,0.000393269230769
470.920361459,0.000480769230769
471.126660763,0.000483653846154
471.332947751,0.000521875
471.539222421,0.000401923076923
471.745484771,0.000791346153846
471.9517348,0.000284375
472.157972504,0.000440865384615
472.364197882,0.000755769230769
472.570410932,0.000888461538462
472.776611651,0.00121730769231
472.982800037,0.000808173076923
473.188976088,0.00130168269231
473.395139802,0.000764182692308
473.601291177,0.000766586538462
473.80743021,0.000449278846154
474.0135569,0.000632692307692
474.219671244,0.000599278846154
474.42577324,0.000429807692308
474.631862887,0.000497596153846
474.83794018,0.000413461538462
475.04400512,0.000826682692308
475.250057703,0.000457932692308
475.456097927,0.000524519230769
475.66212579,0.000291346153846
475.86814129,0.000197115384615
476.074144425,0.000618028846154
476.280135193,0.000321394230769
476.486113591,0.000329326923077
476.692079618,0.000705528846154
476.89803327,0.000511057692308
477.103974547,0.000428365384615
477.309903445,0.000698557692308
477.515819963,0.000469471153846
477.721724098,0.000250240384615
477.927615849,0.00179230769231
478.133495213,0.000617307692308
478.339362188,0.000360336538462
478.545216772,0.000426682692308
478.751058962,0.000413701923077
478.956888757,0.000407451923077
479.162706155,0.000407451923077
479.368511152,0.000293269230769
479.574303748,0.000671153846154
479.780083939,0.000268509615385
479.985851724,0.00084375
480.191607101,0.00117668269231
480.397350067,0.000376682692308
480.60308062,0.000631971153846
480.808798759,0.000220192307692
481.01450448,0.000331009615385
481.220197782,0.000472115384615
481.425878662,0.000441586538462
481.631547119,0.000468269230769
481.837203151,0.000662019230769
482.042846754,0.0003
482.248477927,0.000794711538462
482.454096668,0.00035625
482.659702974,0.000133894230769
482.865296844,0.000751682692308
483.070878276,0.000726442307692
483.276447266,0.000304086538462
483.482003813,0.000323798076923
483.687547915,0.000393269230769
483.89307957,0.000228365384615
484.098598775,0.000737019230769
484.304105528,0.000248557692308
484.509599828,0.000282932692308
484.715081672,0.000692548076923
484.920551057,0.000138701923077
485.126007982,0.000754567307692
485.331452444,0.000520192307692
485.536884442,0.000502403846154
485.742303973,0.00065625
485.947711035,0.000238942307692
486.153105626,0.000562740384615
486.358487743,0.000526923076923
486.563857385,0.000606971153846
486.76921455,0.000601682692308
486.974559234,0.000351682692308
487.179891437,0.000744711538462
487.385211155,0.000764182692308
487.590518387,0.000327403846154
487.795813131,0.0006
488.001095384,0.000382211538462
488.206365144,0.000813942307692
488.411622409,0.00156418269231
488.616867177,0.00370168269231
488.822099446,0.00505480769231
489.027319214,0.00628605769231
489.232526478,0.00619543269231
489.437721236,0.00545793269231
489.642903486,0.00350480769231
489.848073226,0.00234543269231
490.053230454,0.00136105769231
490.258375167,0.00131730769231
490.463507364,0.00140168269231
490.668627042,0.000779807692308
490.873734199,0.000863461538462
491.078828833,0.00081875
491.283910942,0.000767067307692
491.488980524,0.000298076923077
491.694037576,0.000544711538462
491.899082096,0.000907932692308
492.104114083,0.000607211538462
492.309133533,0.000558173076923
492.514140445,0.000573557692308
492.719134817,0.000647836538462
492.924116646,0.000560576923077
493.129085931,0.000649759615385
493.334042669,0.000603125
493.538986857,0.000333173076923
493.743918495,0.000901923076923
493.948837579,0.000936298076923
494.153744108,0.00119855769231
494.358638079,0.00202668269231
494.563519491,0.00223918269231
494.76838834,0.00230168269231
494.973244625,0.00182668269231
495.178088344,0.00100096153846
495.382919494,0.00117355769231
495.587738074,0.000554086538462
495.792544081,0.000644951923077
495.997337513,0.000475721153846
496.202118368,0.000914182692308
496.406886644,0.000750961538462
496.611642338,0.000757932692308
496.816385449,0.000858173076923
497.021115973,0.000486778846154
497.22583391,0.000293269230769
497.430539257,0.000321875
497.635232012,0.000410576923077
497.839912172,0.000231730769231
498.044579735,0.00129855769231
498.2492347,0.000499519230769
498.453877064,0.000817548076923
498.658506825,0.000331730769231
498.863123981,0.000597355769231
499.067728529,0.000273557692308
499.272320467,0.000516105769231
499.476899794,0.00014375
499.681466508,0.000354326923077
499.886020605,0.000442307692308
500.090562083,0.000554567307692
500.295090942,0.000341586538462
500.499607178,0.000620432692308
500.704110789,0.000395913461538
500.908601774,0.000798557692308
501.113080129,0.000650961538462
501.317545853,0.000131490384615
501.521998944,0.000675721153846
501.7264394,0.000265384615385
501.930867217,0.000730528846154
502.135282395,0.000497115384615
502.339684931,0.000181971153846
502.544074823,0.000973557692308
502.748452069,0.000399519230769
502.952816666,0.000413461538462
503.157168612,0.000629807692308
503.361507906,0.000531730769231
503.565834544,0.000336298076923
503.770148526,0.000660336538462
503.974449848,0.000361298076923
504.178738509,0.000611057692308
504.383014506,0.000225240384615
504.587277837,0.000513461538462
504.791528501,0.000489182692308
504.995766494,0.000872836538462
505.199991815,0.000358173076923
505.404204462,0.000479807692308
505.608404432,0.000288701923077
505.812591723,0.000645432692308
506.016766334,0.000419230769231
506.220928261,0.000427884615385
506.425077503,0.000359615384615
506.629214058,0.000510336538462
506.833337923,0.000486298076923
507.037449097,0.000660096153846
507.241547577,0.000462259615385
507.44563336,0.000289663461538
507.649706445,0.000428846153846
507.85376683,0.000369230769231
508.057814513,0.000317548076923
508.261849491,0.000554807692308
508.465871762,0.000610096153846
508.669881324,0.000516826923077
508.873878174,0.00048125
509.077862312,0.000282932692308
509.281833734,0.000612019230769
509.485792438,0.000303365384615
509.689738422,0.000548317307692
509.893671685,0.0004625
510.097592223,0.000402403846154
510.301500035,0.000525961538462
510.505395118,0.000460336538462
510.709277471,0.0008125
510.913147091,0.000735096153846
511.117003976,0.000360336538462
511.320848124,0.000317307692308
511.524679533,0.000282932692308
511.7284982,0.000329326923077
511.932304123,0.000232932692308
512.136097301,0.000503365384615
512.339877731,0.000567067307692
512.543645411,0.000390144230769
512.747400338,0.000253125
512.951142512,0.000532211538462
513.154871928,0.000880769230769
513.358588586,0.000501682692308
513.562292483,0.000730769230769
513.765983616,0.000411778846154
513.969661985,0.000264903846154
514.173327586,0.000577884615385
514.376980418,0.00101081730769
514.580620477,0.000465384615385
514.784247763,0.000507451923077
514.987862273,0.000242307692308
515.191464005,0.000380528846154
515.395052956,0.000389423076923
515.598629125,0.000417788461538
515.802192509,0.000786298076923
516.005743106,0.000732932692308
516.209280915,0.00061875
516.412805932,0.000679086538462
516.616318155,0.000599759615385
516.819817584,0.000607211538462
517.023304214,0.000358653846154
517.226778045,0.000700721153846
517.430239073,0.000607211538462
517.633687298,0.000857932692308
517.837122716,0.000344471153846
518.040545326,0.000393269230769
518.243955125,0.000538221153846
518.447352111,0.000925721153846
518.650736283,0.00122043269231
518.854107637,0.000948076923077
519.057466172,0.000873557692308
519.260811885,0.000633653846154
519.464144775,0.000528605769231
519.667464839,0.000658413461538
519.870772075,0.000692067307692
520.074066481,0.000455769230769
520.277348055,0.000547596153846
520.480616794,0.000624519230769
520.683872697,0.000815625
520.887115761,0.000516826923077
521.090345984,0.00046875
521.293563364,0.000847836538462
521.496767898,0.00104471153846
521.699959586,0.00125793269231
521.903138424,0.000870432692308
522.10630441,0.00111418269231
522.309457542,0.000758653846154
522.512597818,0.000738461538462
522.715725236,0.000951682692308
522.918839793,0.000414663461538
523.121941488,0.000551923076923
523.325030318,0.000375240384615
523.528106282,0.000729807692308
523.731169376,0.00136105769231
523.934219599,0.00107644230769
524.137256949,0.00122043269231
524.340281423,0.000657692307692
524.54329302,0.000595432692308
524.746291737,0.000705769230769
524.949277572,0.00156105769231
525.152250522,0.00079375
525.355210587,0.00110793269231
525.558157762,0.00115649038462
525.761092048,0.000802403846154
525.96401344,0.000773557692308
526.166921937,0.00103605769231
526.369817538,0.000664182692308
526.572700239,0.00138293269231
526.775570038,0.000804567307692
526.978426934,0.000863461538462
527.181270924,0.000939182692308
527.384102006,0.000817307692308
527.586920178,0.00101730769231
527.789725438,0.000837740384615
527.992517784,0.00101105769231
528.195297212,0.00131105769231
528.398063722,0.00118918269231
528.600817311,0.00151105769231
528.803557977,0.00109543269231
529.006285718,0.000979807692308
529.209000531,0.00112043269231
529.411702415,0.00120793269231
529.614391367,0.000961057692308
529.817067385,0.000854086538462
530.019730467,0.000895432692308
530.222380611,0.000821394230769
530.425017815,0.000530769230769
530.627642076,0.000860336538462
530.830253392,0.000695673076923
531.032851761,0.00101730769231
531.235437182,0.00109519230769
531.438009651,0.00104158653846
531.640569167,0.000915625
531.843115727,0.000957932692308
532.045649329,0.00107355769231
532.248169972,0.000829807692308
532.450677653,0.00105793269231
532.65317237,0.000897596153846
532.85565412,0.000742548076923
533.058122902,0.000889182692308
533.260578713,0.00104591346154
533.463021551,0.00110408653846
533.665451414,0.00129855769231
533.867868301,0.000829807692308
534.070272207,0.00129230769231
