"Latest: Wavelength (nm)","Latest: Intensity (rel)"
380.16339752,0.00283990384615
380.376853754,0.00372740384615
380.590299363,0.00292115384615
380.803734346,0.00351802884615
381.017158699,0.00320865384615
381.230572419,0.00314927884615
381.443975504,0.00349927884615
381.657367951,0.00376177884615
381.870749757,0.00322115384615
382.08412092,0.00394302884615
382.297481437,0.00425552884615
382.510831304,0.00369302884615
382.72417052,0.00359927884615
382.937499081,0.00366490384615
383.150816985,0.00357427884615
383.364124229,0.00365552884615
383.577420811,0.00363052884615
383.790706726,0.00349615384615
384.003981974,0.00348052884615
384.21724655,0.00393052884615
384.430500452,0.00344927884615
384.643743678,0.00408990384615
384.856976225,0.00397427884615
385.070198089,0.00448365384615
385.283409269,0.00380240384615
385.496609761,0.00379302884615
385.709799563,0.00402427884615
385.922978672,0.00409615384615
386.136147085,0.00395240384615
386.349304799,0.00423052884615
386.562451812,0.00453990384615
386.775588121,0.00453052884615
386.988713723,0.00364302884615
387.201828615,0.00414615384615
387.414932795,0.00390240384615
387.62802626,0.00393052884615
387.841109007,0.00464927884615
388.054181033,0.00383677884615
388.267242336,0.00453990384615
388.480292913,0.00530865384615
388.693332761,0.00418990384615
388.906361877,0.00470865384615
389.119380259,0.00473990384615
389.332387904,0.00444302884615
389.545384809,0.00433365384615
389.758370971,0.00485865384615
389.971346388,0.00469615384615
390.184311056,0.00472115384615
390.397264974,0.00410552884615
390.610208138,0.00447740384615
390.823140546,0.00435865384615
391.036062194,0.00472115384615
391.24897308,0.00509615384615
391.461873202,0.00470865384615
391.674762556,0.00537115384615
391.88764114,0.00386177884615
392.100508951,0.00426490384615
392.313365987,0.00477115384615
392.526212243,0.00381802884615
392.739047719,0.00438677884615
392.951872411,0.00432115384615
393.164686316,0.00461490384615
393.377489431,0.00370865384615
393.590281754,0.00422115384615
393.803063282,0.00356802884615
394.015834013,0.00387115384615
394.228593943,0.00469615384615
394.441343069,0.00404615384615
394.65408139,0.00385240384615
394.866808902,0.00390552884615
395.079525602,0.00393990384615
395.292231488,0.00434615384615
395.504926557,0.00375240384615
395.717610806,0.00380240384615
395.930284233,0.00417740384615
396.142946834,0.00374615384615
396.355598607,0.00426177884615
396.56823955,0.00384927884615
396.780869659,0.00379927884615
396.993488931,0.00467740384615
397.206097365,0.00400240384615
397.418694957,0.00400552884615
397.631281704,0.00364302884615
397.843857603,0.00375865384615
398.056422653,0.00363052884615
398.26897685,0.00387427884615
398.481520191,0.00369615384615
398.694052674,0.00427115384615
398.906574296,0.00449927884615
399.119085054,0.00479615384615
399.331584945,0.00503990384615
399.544073967,0.00572115384615
399.756552117,0.00582740384615
399.969019392,0.00521177884615
400.181475789,0.00462427884615
400.393921306,0.00419615384615
400.60635594,0.00441177884615
400.818779688,0.00409927884615
401.031192547,0.00384302884615
401.243594514,0.00457115384615
401.455985588,0.00432740384615
401.668365765,0.00440552884615
401.880735042,0.00378365384615
402.093093416,0.00438990384615
402.305440886,0.00442427884615
402.517777447,0.00416802884615
402.730103098,0.00425865384615
402.942417836,0.00340865384615
403.154721657,0.00423990384615
403.367014559,0.00463365384615
403.579296539,0.00413052884615
403.791567595,0.00337427884615
404.003827724,0.00387740384615
404.216076923,0.00335552884615
404.428315189,0.00440865384615
404.64054252,0.00376177884615
404.852758912,0.00413990384615
405.064964364,0.00425865384615
405.277158871,0.00454302884615
405.489342433,0.00357427884615
405.701515044,0.00346177884615
405.913676704,0.00370552884615
406.12582741,0.00364615384615
406.337967157,0.00425240384615
406.550095945,0.00411177884615
406.762213769,0.00407740384615
406.974320627,0.00417740384615
407.186416517,0.00451490384615
407.398501436,0.00404615384615
407.610575381,0.00410552884615
407.822638349,0.00383677884615
408.034690337,0.00469302884615
408.246731343,0.00410552884615
408.458761364,0.00473052884615
408.670780397,0.00477740384615
408.88278844,0.00498677884615
409.094785489,0.00535552884615
409.306771542,0.00532740384615
409.518746597,0.00506490384615
409.73071065,0.00490240384615
409.942663698,0.00463052884615
410.154605739,0.00458365384615
410.366536771,0.00488052884615
410.57845679,0.00458677884615
410.790365793,0.00478677884615
411.002263779,0.00468052884615
411.214150743,0.00432427884615
411.426026684,0.00467115384615
411.637891599,0.00481802884615
411.849745484,0.00502740384615
412.061588338,0.00622740384615
412.273420157,0.00967115384615
412.485240938,0.00999927884615
412.697050679,0.0115649038462
412.908849378,0.0120805288462
413.120637031,0.00984615384615
413.332413635,0.00733365384615
413.544179188,0.00623990384615
413.755933687,0.00527115384615
413.96767713,0.00418990384615
414.179409513,0.00410240384615
414.391130834,0.00429927884615
414.60284109,0.00399927884615
414.814540278,0.00469302884615
415.026228396,0.00442427884615
415.237905441,0.00463990384615
415.44957141,0.00440552884615
415.6612263,0.00455240384615
415.872870108,0.00468990384615
416.084502833,0.00428365384615
416.29612447,0.00450240384615
416.507735018,0.00454302884615
416.719334473,0.00449615384615
416.930922833,0.00460865384615
417.142500095,0.00422740384615
417.354066256,0.00419302884615
417.565621313,0.00452740384615
417.777165265,0.00431802884615
417.988698107,0.00427427884615
418.200219838,0.00458990384615
418.411730454,0.00491490384615
418.623229953,0.00492427884615
418.834718331,0.00440240384615
419.046195587,0.00453052884615
419.257661718,0.00451177884615
419.46911672,0.00440240384615
419.680560591,0.00574302884615
419.891993328,0.00535240384615
420.103414929,0.00552115384615
