3.999929e+002,5.600332e-003
4.000532e+002,5.399018e-003
4.001135e+002,4.298762e-003
4.001737e+002,3.442846e-003
4.002340e+002,3.958718e-003
4.002943e+002,6.215323e-003
4.003545e+002,9.506728e-003
4.004148e+002,1.235362e-002
4.004751e+002,1.328133e-002
4.005353e+002,1.166002e-002
4.005956e+002,8.126969e-003
4.006559e+002,4.331769e-003
4.007161e+002,2.138768e-003
4.007764e+002,2.688288e-003
4.008367e+002,5.822438e-003
4.008969e+002,1.015275e-002
4.009572e+002,1.375656e-002
4.010175e+002,1.511533e-002
4.010777e+002,1.380852e-002
4.011380e+002,1.060123e-002
4.011983e+002,6.955333e-003
4.012585e+002,4.219311e-003
4.013188e+002,2.978070e-003
4.013791e+002,2.879166e-003
4.014393e+002,3.033074e-003
4.014996e+002,2.678707e-003
4.015599e+002,1.769460e-003
4.016201e+002,1.096749e-003
4.016804e+002,1.917712e-003
4.017407e+002,5.281357e-003
4.018009e+002,1.145150e-002
4.018612e+002,1.969253e-002
4.019215e+002,2.856504e-002
4.019817e+002,3.651351e-002
4.020420e+002,4.248004e-002
4.021023e+002,4.615914e-002
4.021625e+002,4.791292e-002
4.022228e+002,4.837880e-002
4.022831e+002,4.808207e-002
4.023433e+002,4.725928e-002
4.024036e+002,4.595115e-002
4.024639e+002,4.428024e-002
4.025241e+002,4.261759e-002
4.025844e+002,4.153302e-002
4.026447e+002,4.150127e-002
4.027049e+002,4.252047e-002
4.027652e+002,4.392318e-002
4.028255e+002,4.451136e-002
4.028857e+002,4.301761e-002
4.029460e+002,3.868677e-002
4.030063e+002,3.169267e-002
4.030665e+002,2.314648e-002
4.031268e+002,1.473441e-002
4.031871e+002,8.111752e-003
4.032473e+002,4.363862e-003
4.033076e+002,3.727311e-003
4.033679e+002,5.685219e-003
4.034281e+002,9.262606e-003
4.034884e+002,1.341853e-002
4.035487e+002,1.724634e-002
4.036089e+002,2.003493e-002
4.036692e+002,2.124006e-002
