"Latest: Wavelength (nm)","Latest: Intensity (rel)"
380.042156416,0.000420192307692
380.253607903,0.000881009615385
380.465048016,0.000664423076923
380.676476752,0.000794951923077
380.887894108,0.000702163461538
381.099300083,0.00104807692308
381.310694675,0.00123870192308
381.522077881,0.000363221153846
381.733449699,0.000822596153846
381.944810127,0.000615384615385
382.156159163,0.000844951923077
382.367496804,0.00108557692308
382.578823049,0.000447115384615
382.790137895,0.000509855769231
383.001441341,0.000546153846154
383.212733383,0.000381971153846
383.424014021,0.000763701923077
383.635283251,0.000682451923077
383.846541071,0.000768509615385
384.05778748,0.000848076923077
384.269022475,0.000646875
384.480246054,0.000954326923077
384.691458215,0.000557692307692
384.902658956,0.000661778846154
385.113848274,0.000664423076923
385.325026167,0.00128245192308
385.536192634,0.000716826923077
385.747347672,0.00107932692308
385.958491279,0.000628846153846
386.169623452,0.00106682692308
386.38074419,0.000556971153846
386.591853491,0.000783173076923
386.802951351,0.000456730769231
387.01403777,0.000481009615385
387.225112745,0.000776201923077
387.436176273,0.000458653846154
387.647228353,0.000322355769231
387.858268983,0.000626201923077
388.06929816,0.000506490384615
388.280315882,0.000733413461538
388.491322146,0.000307932692308
388.702316952,0.000717548076923
388.913300296,0.000960576923077
389.124272177,0.00110120192308
389.335232592,0.000626442307692
389.546181539,0.000600961538462
389.757119016,0.000648076923077
389.968045021,0.000798076923077
390.178959552,0.000873076923077
390.389862606,0.000215384615385
390.600754181,0.000627884615385
390.811634276,0.000705528846154
391.022502887,0.000307211538462
391.233360013,0.000773076923077
391.444205653,0.00120432692308
391.655039802,0.000991826923077
391.86586246,0.000676201923077
392.076673624,0.000521394230769
392.287473292,0.000561057692308
392.498261462,0.00101370192308
392.709038132,0.000612740384615
392.919803299,0.000799759615385
393.130556962,0.00122307692308
393.341299118,0.000879326923077
393.552029764,0.000948076923077
393.7627489,0.00126995192308
393.973456523,0.00102307692308
394.18415263,0.000816826923077
394.394837219,0.000382211538462
394.605510289,0.000772115384615
394.816171837,0.000557692307692
395.02682186,0.000951442307692
395.237460358,0.000805048076923
395.448087327,0.000793509615385
395.658702765,0.000600480769231
395.869306671,0.000666105769231
396.079899042,0.000441826923077
396.290479876,0.00112620192308
396.50104917,0.000588701923077
396.711606923,0.000704567307692
396.922153133,0.000383413461538
397.132687797,0.000712740384615
397.343210913,0.000678846153846
397.553722479,0.00101682692308
397.764222493,0.000631009615385
397.974710952,0.000873076923077
398.185187855,0.000926923076923
398.3956532,0.000658173076923
398.606106983,0.000757451923077
398.816549204,0.00120432692308
399.026979859,0.000913701923077
399.237398947,0.00121682692308
399.447806465,0.00153774038462
399.658202412,0.00141850961538
399.868586785,0.000838701923077
400.078959582,0.000840384615385
400.289320801,0.00119495192308
400.49967044,0.000938701923077
400.710008496,0.00128557692308
400.920334967,0.00168557692308
401.130649852,0.00128870192308
401.340953148,0.00128870192308
401.551244852,0.00139495192308
401.761524963,0.00104807692308
401.971793479,0.000780288461538
402.182050398,0.00111995192308
402.392295716,0.00137307692308
402.602529433,0.00124807692308
402.812751545,0.00142307692308
403.022962052,0.00155745192308
403.233160949,0.00124254807692
403.443348237,0.00157307692308
403.653523911,0.00182259615385
403.863687971,0.00171057692308
404.073840414,0.00142620192308
404.283981237,0.00155432692308
404.494110439,0.00129182692308
404.704228017,0.00116682692308
404.91433397,0.00109495192308
405.124428295,0.00132307692308
405.33451099,0.000894471153846
405.544582052,0.00115817307692
405.754641481,0.00102331730769
405.964689272,0.000956971153846
406.174725425,0.00113557692308
406.384749937,0.00230120192308
406.594762807,0.00607620192308
406.804764031,0.0160512019231
407.014753607,0.0308699519231
407.224731535,0.0471293269231
407.43469781,0.0623355769231
407.644652432,0.0775105769231
407.854595398,0.0728605769231
408.064526705,0.0667699519231
408.274446352,0.0492168269231
408.484354337,0.0359699519231
408.694250657,0.0200574519231
408.904135311,0.00957307692308
409.114008295,0.00404807692308
409.323869608,0.00199807692308
409.533719248,0.00108557692308
409.743557213,0.00186370192308
409.9533835,0.00334182692308
410.163198107,0.00509182692308
410.373001032,0.00805745192308
410.582792274,0.0104105769231
410.792571829,0.0109324519231
411.002339695,0.0111918269231
411.212095871,0.00947932692308
411.421840354,0.00641370192308
411.631573142,0.00462307692308
411.841294234,0.00286057692308
412.051003626,0.00205745192308
412.260701316,0.00134807692308
412.470387303,0.000898076923077
412.680061585,0.000768990384615
412.889724158,0.00101995192308
413.099375021,0.00118557692308
413.309014173,0.00111225961538
413.518641609,0.00150120192308
413.72825733,0.00102307692308
413.937861331,0.00147307692308
414.147453612,0.00118870192308
414.35703417,0.000934134615385
414.566603003,0.00106057692308
414.776160108,0.000501442307692
414.985705483,0.000891826923077
415.195239128,0.000994230769231
415.404761038,0.000832451923077
415.614271212,0.00104495192308
415.823769648,0.000957451923077
416.033256344,0.00122692307692
416.242731297,0.000543990384615
416.452194506,0.00132620192308
416.661645968,0.00102331730769
416.871085681,0.00106682692308
417.080513643,0.000785576923077
417.289929851,0.00112620192308
417.499334304,0.00108870192308
417.708727,0.00136682692308
417.918107935,0.00102475961538
418.127477109,0.00194807692308
418.336834519,0.00220745192308
418.546180162,0.00192307692308
418.755514037,0.00341682692308
418.964836142,0.00331682692308
419.174146473,0.00272932692308
419.38344503,0.00221682692308
419.59273181,0.00211057692308
419.80200681,0.00165745192308
420.011270029,0.00164495192308
420.220521465,0.00165120192308
420.429761114,0.00131057692308
420.638988976,0.00135120192308
420.848205048,0.00106682692308
421.057409328,0.00168870192308
421.266601813,0.00137932692308
421.475782502,0.00188557692308
421.684951392,0.00160745192308
421.894108481,0.00226995192308
422.103253767,0.00214807692308
422.312387248,0.00286370192308
422.521508922,0.00334182692308
422.730618786,0.00336370192308
422.939716838,0.00371370192308
423.148803077,0.00374182692308
423.3578775,0.00324495192308
423.566940104,0.00291057692308
423.775990888,0.00220745192308
423.98502985,0.00198870192308
424.194056987,0.00141057692308
424.403072297,0.00132620192308
424.612075778,0.00168870192308
424.821067429,0.00100600961538
425.030047246,0.00127572115385
425.239015227,0.000891826923077
425.447971371,0.000923076923077
425.656915675,0.00117307692308
425.865848137,0.00129182692308
426.074768755,0.000460576923077
426.283677526,0.00100120192308
426.49257445,0.000710096153846
426.701459522,0.000676923076923
426.910332742,0.000412259615385
427.119194107,0.000491826923077
427.328043615,0.000529086538462
427.536881264,0.000377403846154
427.745707051,0.000774759615385
