"Latest: Time (s)","Latest: Temperature (°C)"
90.5,22.6245158613
91,22.6245158613
91.5,22.6245158613
92,22.6245158613
92.5,22.6245158613
93,22.6245158613
93.5,22.6245158613
94,22.6245158613
94.5,22.6245158613
95,22.6245158613
95.5,22.6245158613
96,22.6245158613
96.5,22.6245158613
97,22.6245158613
97.5,22.6245158613
98,22.6245158613
98.5,22.6245158613
99,22.6245158613
99.5,22.6245158613
100,22.6245158613
100.5,22.6245158613
101,22.6245158613
101.5,22.6245158613
102,22.6245158613
102.5,22.6245158613
103,22.6245158613
103.5,22.6245158613
104,22.6245158613
104.5,22.6245158613
105,22.6245158613
105.5,22.6245158613
106,22.6245158613
106.5,22.6245158613
107,22.6245158613
107.5,22.6245158613
108,22.6245158613
108.5,22.6245158613
109,22.6245158613
109.5,22.6245158613
110,22.6245158613
110.5,22.6245158613
111,22.6245158613
111.5,22.6245158613
112,22.6245158613
112.5,22.6245158613
113,22.6245158613
113.5,22.6245158613
114,22.6245158613
114.5,22.6245158613
115,22.6245158613
115.5,22.6245158613
116,22.6245158613
116.5,22.6245158613
117,22.6245158613
117.5,22.6245158613
118,22.6245158613
118.5,22.6245158613
119,22.6245158613
119.5,22.6245158613
120,22.6245158613
120.5,22.6245158613
121,22.6245158613
121.5,22.6245158613
122,22.6245158613
122.5,22.6245158613
123,22.6245158613
123.5,22.6245158613
124,22.6245158613
124.5,22.6245158613
125,22.6245158613
125.5,22.6245158613
126,22.6245158613
126.5,22.6245158613
127,22.6245158613
127.5,22.6245158613
128,22.6245158613
128.5,22.6245158613
129,22.6245158613
129.5,22.6245158613
130,22.6245158613
130.5,22.6245158613
131,22.6245158613
131.5,22.6245158613
132,22.6245158613
132.5,22.6245158613
133,22.6245158613
133.5,22.6245158613
134,22.6245158613
134.5,22.6245158613
135,22.6245158613
135.5,22.6245158613
136,22.6245158613
136.5,22.6245158613
137,22.6245158613
137.5,22.6245158613
138,22.6245158613
138.5,22.6245158613
139,22.6245158613
139.5,22.6245158613
140,22.6245158613
140.5,22.6245158613
141,22.6245158613
141.5,22.6245158613
142,22.6245158613
142.5,22.6245158613
143,22.6245158613
143.5,22.6245158613
144,22.6245158613
144.5,22.6245158613
145,22.6245158613
145.5,22.6245158613
146,22.6245158613
146.5,22.6245158613
147,22.6245158613
147.5,22.6245158613
148,22.6245158613
148.5,22.6245158613
149,22.6245158613
149.5,22.6245158613
150,22.6245158613
150.5,22.6245158613
151,22.6245158613
151.5,22.6245158613
152,22.6245158613
152.5,22.6245158613
153,22.6245158613
153.5,22.6245158613
154,22.6245158613
154.5,22.6245158613
155,22.6245158613
155.5,22.6245158613
156,22.6245158613
156.5,22.6245158613
157,22.6245158613
157.5,22.6245158613
158,22.6245158613
158.5,22.6245158613
159,22.6245158613
159.5,22.6245158613
160,22.6245158613
160.5,22.6245158613
161,22.6245158613
161.5,22.6245158613
162,22.6245158613
162.5,22.6245158613
163,22.6245158613
163.5,22.6245158613
164,22.6245158613
164.5,22.6245158613
165,22.6245158613
165.5,22.6245158613
166,22.6245158613
166.5,22.6245158613
167,22.6245158613
167.5,22.6245158613
168,22.6245158613
168.5,22.6245158613
169,22.6245158613
169.5,22.6245158613
170,22.6245158613
170.5,22.6245158613
171,22.6245158613
171.5,22.6245158613
172,22.6245158613
172.5,22.6245158613
173,22.6245158613
173.5,22.6245158613
174,22.6245158613
174.5,22.6245158613
175,22.6245158613
175.5,22.6245158613
176,22.6245158613
176.5,22.6245158613
177,22.6245158613
177.5,22.6245158613
178,22.6245158613
178.5,22.6245158613
179,22.6245158613
179.5,22.6245158613
180,22.6245158613
180.5,22.6245158613
181,22.6245158613
181.5,22.6245158613
182,22.6245158613
182.5,22.6245158613
183,22.6245158613
183.5,22.6245158613
184,22.6245158613
184.5,22.6245158613
185,22.6245158613
185.5,22.6245158613
186,22.6245158613
186.5,22.6245158613
187,22.6245158613
187.5,22.6245158613
188,22.6245158613
188.5,22.6245158613
189,22.6245158613
189.5,22.6245158613
190,22.6245158613
190.5,22.6245158613
191,22.6245158613
191.5,22.6245158613
192,22.6245158613
192.5,22.6245158613
193,22.6245158613
193.5,22.6245158613
194,22.6245158613
194.5,22.6245158613
195,22.6245158613
195.5,22.6245158613
196,22.6245158613
196.5,22.6245158613
197,22.6245158613
197.5,22.6245158613
198,22.6245158613
198.5,22.6245158613
199,22.6245158613
199.5,22.6245158613
200,22.6245158613
200.5,22.6245158613
201,22.6245158613
201.5,22.6245158613
202,22.6245158613
202.5,22.6245158613
203,22.6245158613
203.5,22.6245158613
204,22.6870158622
204.5,22.6245158613
205,22.6870158622
205.5,22.6245158613
206,22.6245158613
206.5,22.6245158613
207,22.6245158613
207.5,22.6245158613
208,22.6245158613
208.5,22.6245158613
209,22.6245158613
209.5,22.6245158613
210,22.6245158613
210.5,22.6245158613
211,22.6245158613
211.5,22.6245158613
212,22.6245158613
212.5,22.6245158613
213,22.6245158613
213.5,22.6245158613
214,22.6245158613
214.5,22.6245158613
215,22.6245158613
215.5,22.6245158613
216,22.6245158613
216.5,22.6245158613
217,22.6245158613
217.5,22.6245158613
218,22.6245158613
218.5,22.6245158613
219,22.6245158613
219.5,22.6245158613
220,22.6245158613
220.5,22.6245158613
221,22.6245158613
221.5,22.6245158613
222,22.6245158613
222.5,22.6245158613
223,22.6870158622
223.5,22.6245158613
224,22.6245158613
224.5,22.6245158613
225,22.6245158613
225.5,22.6245158613
226,22.6245158613
226.5,22.6245158613
227,22.6245158613
227.5,22.6245158613
228,22.6245158613
228.5,22.6245158613
229,22.6245158613
229.5,22.6245158613
230,22.6245158613
230.5,22.6245158613
231,22.6245158613
231.5,22.6245158613
232,22.6245158613
232.5,22.6245158613
233,22.6245158613
233.5,22.6245158613
234,22.6245158613
234.5,22.6245158613
235,22.6245158613
235.5,22.6245158613
236,22.6245158613
236.5,22.6245158613
237,22.6245158613
237.5,22.6245158613
238,22.6245158613
238.5,22.6245158613
239,22.6245158613
239.5,22.6245158613
240,22.6245158613
240.5,22.6245158613
241,22.6245158613
241.5,22.6245158613
242,22.6245158613
242.5,22.6245158613
243,22.6245158613
243.5,22.6245158613
244,22.6245158613
244.5,22.6245158613
245,22.6245158613
245.5,22.6245158613
246,22.6245158613
246.5,22.6245158613
247,22.6245158613
247.5,22.6245158613
248,22.6245158613
248.5,22.6245158613
249,22.6245158613
249.5,22.6245158613
250,22.6245158613
250.5,22.6245158613
251,22.6245158613
251.5,22.6245158613
252,22.6245158613
252.5,22.6245158613
253,22.6245158613
253.5,22.6245158613
254,22.6245158613
254.5,22.6245158613
255,22.6245158613
255.5,22.6245158613
256,22.6245158613
256.5,22.6245158613
257,22.6245158613
257.5,22.6245158613
258,22.6245158613
258.5,22.6245158613
259,22.6245158613
259.5,22.6245158613
260,22.6245158613
260.5,22.6245158613
261,22.6245158613
261.5,22.6245158613
262,22.6245158613
262.5,22.6245158613
263,22.6245158613
263.5,22.6245158613
264,22.6245158613
264.5,22.6245158613
265,22.6245158613
265.5,22.6245158613
266,22.6245158613
266.5,22.6245158613
267,22.6245158613
267.5,22.6245158613
268,22.6245158613
268.5,22.6245158613
269,22.6245158613
269.5,22.6245158613
270,22.6245158613
270.5,22.6245158613
271,22.6245158613
271.5,22.6245158613
272,22.6245158613
272.5,22.6245158613
273,22.6245158613
273.5,22.6245158613
274,22.6245158613
274.5,22.6245158613
275,22.6245158613
275.5,22.6245158613
276,22.6245158613
276.5,22.6245158613
277,22.6245158613
277.5,22.6245158613
278,22.6245158613
278.5,22.6245158613
279,22.6245158613
279.5,22.6245158613
280,22.6245158613
280.5,22.6870158622
281,22.6245158613
281.5,22.6245158613
282,22.6245158613
282.5,22.6245158613
283,22.6245158613
283.5,22.6245158613
284,22.6245158613
284.5,22.6245158613
285,22.6245158613
285.5,22.6245158613
286,22.6245158613
286.5,22.6245158613
287,22.6245158613
287.5,22.6245158613
288,22.6245158613
288.5,22.6245158613
289,22.6245158613
289.5,22.6245158613
290,22.6245158613
290.5,22.6245158613
291,22.6245158613
291.5,22.6245158613
292,22.6245158613
292.5,22.6245158613
293,22.6245158613
293.5,22.6245158613
294,22.6245158613
294.5,22.6245158613
295,22.6245158613
295.5,22.6245158613
296,22.6245158613
296.5,22.6245158613
297,22.6245158613
297.5,22.6245158613
298,22.6245158613
298.5,22.6245158613
299,22.6245158613
299.5,22.6245158613
300,22.6245158613
300.5,22.6245158613
301,22.6245158613
301.5,22.6245158613
302,22.6245158613
302.5,22.6245158613
303,22.6245158613
303.5,22.6245158613
304,22.6245158613
304.5,22.6245158613
305,22.6245158613
305.5,22.6245158613
306,22.6245158613
306.5,22.6245158613
307,22.6245158613
307.5,22.6245158613
308,22.6245158613
308.5,22.6245158613
309,22.6245158613
309.5,22.6245158613
310,22.6245158613
310.5,22.6245158613
311,22.6245158613
311.5,22.6245158613
312,22.6245158613
312.5,22.6245158613
313,22.6245158613
313.5,22.6245158613
314,22.6245158613
314.5,22.6245158613
315,22.6870158622
315.5,22.6870158622
316,22.6870158622
316.5,22.6870158622
317,22.6870158622
317.5,22.6870158622
318,22.6870158622
318.5,22.6870158622
319,22.6870158622
319.5,22.6870158622
320,22.6870158622
320.5,22.6870158622
321,22.6870158622
321.5,22.6870158622
322,22.6870158622
322.5,22.7495158631
323,22.7495158631
323.5,22.7495158631
324,22.8120158641
324.5,22.8120158641
325,22.874515865
325.5,22.874515865
326,22.9370158659
326.5,22.9370158659
327,22.9370158659
327.5,22.9995158669
328,23.0620158678
328.5,23.0620158678
329,23.0620158678
329.5,23.1245158687
330,23.1245158687
330.5,23.1245158687
331,23.1245158687
331.5,23.1245158687
332,23.1245158687
332.5,23.1245158687
333,23.1245158687
333.5,23.1870158697
334,23.2495158706
334.5,23.3120158715
335,23.3120158715
335.5,23.3120158715
336,23.3120158715
336.5,23.3120158715
337,23.3120158715
337.5,23.3120158715
338,23.3120158715
338.5,23.3120158715
339,23.3120158715
339.5,23.3120158715
340,23.3120158715
340.5,23.3120158715
341,23.3120158715
341.5,23.3745158724
342,23.3745158724
342.5,23.3745158724
343,23.3745158724
343.5,23.4370158734
344,23.4370158734
344.5,23.4370158734
345,23.4995158743
345.5,23.4995158743
346,23.4995158743
346.5,23.5620158752
347,23.5620158752
347.5,23.6245158762
348,23.749515878
348.5,23.812015879
349,23.812015879
349.5,23.812015879
350,23.812015879
350.5,23.812015879
351,23.749515878
351.5,23.749515878
352,23.749515878
352.5,23.749515878
353,23.749515878
353.5,23.749515878
354,23.749515878
354.5,23.749515878
355,23.749515878
355.5,23.749515878
356,23.749515878
356.5,23.749515878
357,23.812015879
357.5,23.812015879
358,23.812015879
358.5,23.812015879
359,23.812015879
359.5,23.812015879
360,23.812015879
360.5,23.812015879
361,23.8745158799
361.5,23.8745158799
362,23.8745158799
362.5,23.8745158799
363,23.8745158799
363.5,23.9370158808
364,23.9370158808
364.5,23.9370158808
365,23.9370158808
365.5,23.9370158808
366,23.9370158808
366.5,23.9370158808
367,23.9370158808
367.5,23.9995158818
368,23.9995158818
368.5,23.9995158818
369,23.9995158818
369.5,23.9995158818
370,23.9995158818
370.5,24.0620158827
371,24.0620158827
371.5,24.0620158827
372,24.0620158827
372.5,24.0620158827
373,24.0620158827
373.5,24.0620158827
374,24.0620158827
374.5,24.1245158836
375,24.1245158836
375.5,24.1245158836
376,24.1245158836
376.5,24.1245158836
377,24.1245158836
377.5,24.1245158836
378,24.1245158836
378.5,24.1245158836
379,24.1245158836
379.5,24.1245158836
380,24.1245158836
380.5,24.1870158846
381,24.1870158846
381.5,24.1870158846
382,24.1870158846
382.5,24.1870158846
383,24.2495158855
383.5,24.2495158855
384,24.2495158855
384.5,24.2495158855
385,24.2495158855
385.5,24.2495158855
386,24.2495158855
386.5,24.2495158855
387,24.2495158855
387.5,24.2495158855
388,24.2495158855
388.5,24.2495158855
389,24.2495158855
389.5,24.2495158855
390,24.3120158864
390.5,24.3120158864
391,24.3120158864
391.5,24.3120158864
392,24.3120158864
392.5,24.3120158864
393,24.3120158864
393.5,24.3120158864
394,24.3120158864
394.5,24.3120158864
395,24.3120158864
395.5,24.3120158864
396,24.3745158873
396.5,24.3120158864
397,24.3745158873
397.5,24.3745158873
398,24.3745158873
398.5,24.3745158873
399,24.3745158873
399.5,24.3745158873
400,24.3745158873
400.5,24.3745158873
401,24.3745158873
401.5,24.3745158873
402,24.3745158873
402.5,24.3745158873
403,24.3745158873
403.5,24.3745158873
404,24.4370158883
404.5,24.4370158883
405,24.4370158883
405.5,24.4370158883
406,24.4370158883
406.5,24.4370158883
407,24.4370158883
407.5,24.4370158883
408,24.4370158883
408.5,24.4370158883
409,24.4370158883
409.5,24.4995158892
410,24.4995158892
410.5,24.4995158892
411,24.4995158892
411.5,24.4995158892
412,24.4995158892
412.5,24.4995158892
413,24.4995158892
413.5,24.4995158892
414,24.4995158892
414.5,24.4995158892
415,24.4995158892
415.5,24.4995158892
416,24.4995158892
416.5,24.4995158892
417,24.4995158892
417.5,24.4995158892
418,24.5620158901
418.5,24.5620158901
419,24.5620158901
419.5,24.5620158901
420,24.5620158901
420.5,24.5620158901
421,24.5620158901
421.5,24.5620158901
422,24.5620158901
422.5,24.5620158901
423,24.5620158901
423.5,24.5620158901
424,24.5620158901
424.5,24.5620158901
425,24.5620158901
425.5,24.5620158901
426,24.5620158901
426.5,24.5620158901
427,24.5620158901
427.5,24.5620158901
428,24.5620158901
428.5,24.6245158911
429,24.6245158911
429.5,24.6245158911
430,24.6245158911
430.5,24.6245158911
431,24.6245158911
431.5,24.6245158911
432,24.6245158911
432.5,24.6245158911
433,24.6245158911
433.5,24.6245158911
434,24.6245158911
434.5,24.6245158911
435,24.6245158911
435.5,24.6245158911
436,24.6245158911
436.5,24.6245158911
437,24.6245158911
437.5,24.6245158911
438,24.6245158911
438.5,24.6245158911
439,24.6245158911
439.5,24.6245158911
440,24.6245158911
440.5,24.6245158911
441,24.6245158911
441.5,24.687015892
442,24.687015892
442.5,24.687015892
443,24.687015892
443.5,24.687015892
444,24.687015892
444.5,24.687015892
445,24.687015892
445.5,24.687015892
446,24.687015892
446.5,24.687015892
447,24.687015892
447.5,24.687015892
448,24.687015892
448.5,24.687015892
449,24.687015892
449.5,24.687015892
450,24.687015892
450.5,24.687015892
451,24.687015892
451.5,24.687015892
452,24.687015892
452.5,24.687015892
453,24.687015892
453.5,24.687015892
454,24.687015892
454.5,24.687015892
455,24.687015892
455.5,24.687015892
456,24.687015892
456.5,24.7495158929
457,24.7495158929
457.5,24.7495158929
458,24.7495158929
458.5,24.7495158929
459,24.7495158929
459.5,24.7495158929
460,24.7495158929
460.5,24.7495158929
461,24.7495158929
461.5,24.7495158929
462,24.7495158929
462.5,24.7495158929
463,24.7495158929
463.5,24.7495158929
464,24.7495158929
464.5,24.7495158929
465,24.7495158929
465.5,24.7495158929
466,24.7495158929
466.5,24.7495158929
467,24.7495158929
467.5,24.7495158929
468,24.7495158929
468.5,24.7495158929
469,24.7495158929
469.5,24.7495158929
470,24.7495158929
470.5,24.7495158929
471,24.7495158929
471.5,24.7495158929
472,24.7495158929
472.5,24.7495158929
473,24.7495158929
473.5,24.7495158929
474,24.7495158929
474.5,24.7495158929
475,24.7495158929
475.5,24.7495158929
476,24.7495158929
476.5,24.7495158929
477,24.7495158929
477.5,24.7495158929
478,24.7495158929
478.5,24.7495158929
479,24.7495158929
479.5,24.7495158929
480,24.7495158929
480.5,24.7495158929
481,24.8120158939
481.5,24.8120158939
482,24.8120158939
482.5,24.8120158939
483,24.8120158939
483.5,24.8120158939
484,24.8120158939
484.5,24.8120158939
485,24.8120158939
485.5,24.8120158939
486,24.8120158939
486.5,24.8120158939
487,24.8120158939
487.5,24.8120158939
488,24.8120158939
488.5,24.8120158939
489,24.8120158939
489.5,24.8120158939
490,24.8120158939
490.5,24.8120158939
491,24.8120158939
491.5,24.8120158939
492,24.8120158939
492.5,24.8120158939
493,24.8120158939
493.5,24.8120158939
494,24.8120158939
494.5,24.8120158939
495,24.8120158939
495.5,24.8120158939
496,24.8120158939
496.5,24.8120158939
497,24.8120158939
497.5,24.8120158939
498,24.8120158939
498.5,24.8120158939
499,24.8120158939
499.5,24.8120158939
500,24.8120158939
500.5,24.8120158939
501,24.8120158939
501.5,24.8120158939
502,24.8120158939
502.5,24.8120158939
503,24.8120158939
503.5,24.8120158939
504,24.8120158939
504.5,24.8120158939
505,24.8120158939
505.5,24.8120158939
506,24.8120158939
506.5,24.8120158939
507,24.8120158939
507.5,24.8120158939
508,24.8120158939
508.5,24.8120158939
509,24.8120158939
509.5,24.8120158939
510,24.8120158939
510.5,24.8120158939
511,24.8120158939
511.5,24.8745158948
512,24.8745158948
512.5,24.8745158948
513,24.8745158948
513.5,24.8745158948
514,24.8745158948
514.5,24.8120158939
515,24.8745158948
515.5,24.8745158948
516,24.8745158948
516.5,24.8745158948
517,24.8745158948
517.5,24.8745158948
518,24.8745158948
518.5,24.8745158948
519,24.8745158948
519.5,24.8745158948
520,24.8745158948
520.5,24.8745158948
521,24.8745158948
521.5,24.8745158948
522,24.8745158948
522.5,24.8745158948
523,24.8745158948
523.5,24.8745158948
524,24.8745158948
524.5,24.8745158948
525,24.8745158948
525.5,24.8745158948
526,24.8745158948
526.5,24.8745158948
527,24.8745158948
527.5,24.8745158948
528,24.8745158948
528.5,24.8745158948
529,24.8745158948
529.5,24.8745158948
530,24.8745158948
530.5,24.8745158948
531,24.8745158948
531.5,24.8745158948
532,24.8745158948
532.5,24.8745158948
533,24.8745158948
533.5,24.8745158948
534,24.8745158948
534.5,24.8745158948
535,24.8745158948
535.5,24.8745158948
536,24.8745158948
536.5,24.8745158948
537,24.8745158948
537.5,24.8745158948
538,24.8745158948
538.5,24.8745158948
539,24.8745158948
539.5,24.8745158948
540,24.8745158948
540.5,24.8745158948
541,24.8745158948
541.5,24.8745158948
542,24.8745158948
542.5,24.8745158948
543,24.8745158948
543.5,24.8745158948
544,24.8745158948
544.5,24.8745158948
545,24.8745158948
545.5,24.8745158948
546,24.8745158948
546.5,24.8745158948
547,24.8745158948
547.5,24.8745158948
548,24.8745158948
548.5,24.8745158948
549,24.8745158948
549.5,24.8745158948
550,24.8745158948
550.5,24.8745158948
551,24.8745158948
551.5,24.8745158948
552,24.8745158948
552.5,24.8745158948
553,24.8745158948
553.5,24.8745158948
554,24.8745158948
554.5,24.8745158948
555,24.8745158948
555.5,24.8745158948
556,24.8745158948
556.5,24.8745158948
557,24.8745158948
557.5,24.8745158948
558,24.8745158948
558.5,24.8745158948
559,24.8745158948
559.5,24.8745158948
560,24.8745158948
560.5,24.8745158948
561,24.8745158948
561.5,24.8745158948
562,24.8745158948
562.5,24.8745158948
563,24.8745158948
563.5,24.8745158948
564,24.8745158948
564.5,24.8745158948
565,24.8745158948
565.5,24.8745158948
566,24.8745158948
566.5,24.8745158948
567,24.8745158948
567.5,24.8745158948
568,24.8745158948
568.5,24.8745158948
569,24.8745158948
569.5,24.8745158948
570,24.8745158948
570.5,24.8745158948
571,24.8745158948
571.5,24.8745158948
572,24.8745158948
572.5,24.8745158948
573,24.8745158948
573.5,24.8745158948
574,24.8745158948
574.5,24.8745158948
575,24.8745158948
575.5,24.8745158948
576,24.8745158948
576.5,24.8745158948
577,24.8745158948
577.5,24.8745158948
578,24.8745158948
578.5,24.8745158948
579,24.8745158948
579.5,24.8745158948
580,24.8745158948
580.5,24.8745158948
581,24.8745158948
581.5,24.8745158948
582,24.8745158948
582.5,24.8745158948
583,24.8745158948
583.5,24.8745158948
584,24.8745158948
584.5,24.8745158948
585,24.8745158948
585.5,24.8745158948
586,24.8745158948
586.5,24.8745158948
587,24.8745158948
587.5,24.8745158948
588,24.8745158948
588.5,24.8745158948
589,24.8745158948
589.5,24.8745158948
590,24.8745158948
590.5,24.8745158948
591,24.8745158948
591.5,24.8745158948
592,24.8745158948
592.5,24.8745158948
593,24.8745158948
593.5,24.8745158948
594,24.8745158948
594.5,24.8745158948
595,24.8745158948
595.5,24.8745158948
596,24.8745158948
596.5,24.8745158948
597,24.8745158948
597.5,24.8745158948
598,24.8745158948
598.5,24.9370158957
599,24.9370158957
599.5,24.9370158957
600,24.9370158957
600.5,24.9370158957
601,24.8745158948
601.5,24.8745158948
602,24.9370158957
602.5,24.9370158957
603,24.9370158957
603.5,24.9370158957
604,24.9370158957
604.5,24.9370158957
605,24.9370158957
605.5,24.9370158957
606,24.9370158957
606.5,24.9370158957
607,24.9370158957
607.5,24.9370158957
608,24.9370158957
608.5,24.9370158957
609,24.9370158957
609.5,24.9370158957
610,24.9370158957
610.5,24.9370158957
611,24.9370158957
611.5,24.9370158957
612,24.9370158957
612.5,24.9370158957
613,24.9370158957
613.5,24.9370158957
614,24.9370158957
614.5,24.9370158957
615,24.9370158957
615.5,24.9370158957
616,24.9370158957
616.5,24.9370158957
617,24.9370158957
617.5,24.9370158957
618,24.9370158957
618.5,24.9370158957
619,24.9370158957
619.5,24.9370158957
620,24.9370158957
620.5,24.9370158957
621,24.9370158957
621.5,24.9370158957
622,24.9370158957
622.5,24.9370158957
623,24.9370158957
623.5,24.9370158957
624,24.9370158957
624.5,24.9370158957
625,24.9370158957
625.5,24.9370158957
626,24.9370158957
626.5,24.9370158957
627,24.9370158957
627.5,24.9370158957
628,24.9370158957
628.5,24.9370158957
629,24.9370158957
629.5,24.9370158957
630,24.9370158957
630.5,24.9370158957
631,24.9370158957
631.5,24.9370158957
632,24.9370158957
632.5,24.9370158957
633,24.9370158957
633.5,24.9370158957
634,24.9370158957
634.5,24.9370158957
635,24.9370158957
635.5,24.9370158957
636,24.9370158957
636.5,24.9370158957
637,24.9370158957
637.5,24.9370158957
638,24.9370158957
638.5,24.9370158957
639,24.9370158957
639.5,24.9370158957
640,24.9370158957
640.5,24.9370158957
641,24.9370158957
641.5,24.9370158957
642,24.9370158957
642.5,24.9370158957
643,24.9370158957
643.5,24.9370158957
644,24.9370158957
644.5,24.9370158957
645,24.9370158957
645.5,24.9370158957
646,24.9370158957
646.5,24.9370158957
647,24.9370158957
647.5,24.9370158957
648,24.9370158957
648.5,24.9370158957
649,24.9370158957
649.5,24.9370158957
650,24.9370158957
650.5,24.9370158957
651,24.9370158957
651.5,24.9370158957
652,24.9370158957
652.5,24.9370158957
653,24.9370158957
653.5,24.9370158957
654,24.9370158957
654.5,24.9370158957
655,24.9370158957
655.5,24.9370158957
656,24.9370158957
656.5,24.9370158957
657,24.9370158957
657.5,24.9370158957
658,24.9370158957
658.5,24.9370158957
659,24.9370158957
659.5,24.9370158957
660,24.9370158957
660.5,24.9370158957
661,24.9370158957
661.5,24.9370158957
662,24.9370158957
662.5,24.9370158957
663,24.9370158957
663.5,24.9370158957
664,24.9370158957
664.5,24.9370158957
665,24.9370158957
665.5,24.9370158957
666,24.9370158957
666.5,24.9370158957
667,24.9370158957
667.5,24.9370158957
668,24.9370158957
668.5,24.9370158957
669,24.9370158957
669.5,24.9370158957
670,24.9370158957
670.5,24.9370158957
671,24.9370158957
671.5,24.9370158957
672,24.9370158957
672.5,24.9370158957
673,24.9370158957
673.5,24.9370158957
674,24.9370158957
674.5,24.9370158957
675,24.9370158957
675.5,24.9370158957
676,24.9370158957
676.5,24.9370158957
677,24.9370158957
677.5,24.9370158957
678,24.9370158957
678.5,24.9370158957
679,24.9370158957
679.5,24.9370158957
680,24.9370158957
680.5,24.9370158957
681,24.9370158957
681.5,24.9370158957
682,24.9370158957
682.5,24.9370158957
683,24.9370158957
683.5,24.9370158957
684,24.9370158957
684.5,24.9370158957
685,24.9370158957
685.5,24.9370158957
686,24.9370158957
686.5,24.9370158957
687,24.9370158957
687.5,24.9370158957
688,24.9370158957
688.5,24.9370158957
689,24.9370158957
689.5,24.9370158957
690,24.9370158957
690.5,24.9370158957
691,24.9370158957
691.5,24.9370158957
692,24.9370158957
692.5,24.9370158957
693,24.9370158957
693.5,24.9370158957
694,24.9370158957
694.5,24.9370158957
695,24.9370158957
695.5,24.9370158957
696,24.9370158957
696.5,24.9370158957
697,24.9370158957
697.5,24.9370158957
698,24.9370158957
698.5,24.9370158957
699,24.9370158957
699.5,24.9370158957
