"Latest: Time (s)","Latest: Temperature (°C)"
49,23.4995158743
49.5,23.4995158743
50,23.4995158743
50.5,23.4995158743
51,23.4995158743
51.5,23.4995158743
52,23.4995158743
52.5,23.4995158743
53,23.4995158743
53.5,23.4995158743
54,23.4995158743
54.5,23.4995158743
55,23.4995158743
55.5,23.4995158743
56,23.4995158743
56.5,23.4995158743
57,23.4995158743
57.5,23.4995158743
58,23.4995158743
58.5,23.4995158743
59,23.4995158743
59.5,23.4995158743
60,23.4995158743
60.5,23.4995158743
61,23.4995158743
61.5,23.4995158743
62,23.4995158743
62.5,23.4995158743
63,23.4995158743
63.5,23.4995158743
64,23.4995158743
64.5,23.4995158743
65,23.4995158743
65.5,23.4995158743
66,23.4995158743
66.5,23.4995158743
67,23.4995158743
67.5,23.4995158743
68,23.4995158743
68.5,23.4995158743
69,23.4995158743
69.5,23.4995158743
70,23.4995158743
70.5,23.4995158743
71,23.4995158743
71.5,23.4995158743
72,23.4995158743
72.5,23.4995158743
73,23.4995158743
73.5,23.4995158743
74,23.4995158743
74.5,23.4995158743
75,23.4995158743
75.5,23.4995158743
76,23.4995158743
76.5,23.4995158743
77,23.4995158743
77.5,23.4995158743
78,23.4995158743
78.5,23.4995158743
79,23.4995158743
79.5,23.4995158743
80,23.4995158743
80.5,23.4995158743
81,23.4995158743
81.5,23.4995158743
82,23.4995158743
82.5,23.4995158743
83,23.4995158743
83.5,23.4995158743
84,23.4995158743
84.5,23.4995158743
85,23.4995158743
85.5,23.4995158743
86,23.4995158743
86.5,23.4995158743
87,23.4995158743
87.5,23.4995158743
88,23.4995158743
88.5,23.4995158743
89,23.4995158743
89.5,23.4995158743
90,23.4995158743
90.5,23.4995158743
91,23.4995158743
91.5,23.4995158743
92,23.4995158743
92.5,23.4995158743
93,23.4995158743
93.5,23.4995158743
94,23.4995158743
94.5,23.4995158743
95,23.4995158743
95.5,23.4995158743
96,23.4995158743
96.5,23.4995158743
97,23.4995158743
97.5,23.4995158743
98,23.4995158743
98.5,23.4995158743
99,23.4995158743
99.5,23.4995158743
100,23.4995158743
100.5,23.4995158743
101,23.4995158743
101.5,23.4995158743
102,23.4995158743
102.5,23.4995158743
103,23.4995158743
103.5,23.4995158743
104,23.4995158743
104.5,23.4995158743
105,23.4995158743
105.5,23.4995158743
106,23.4995158743
106.5,23.4995158743
107,23.4995158743
107.5,23.4995158743
108,23.4995158743
108.5,23.4995158743
109,23.4995158743
109.5,23.4995158743
110,23.4995158743
110.5,23.4995158743
111,23.4995158743
111.5,23.4995158743
112,23.4995158743
112.5,23.4995158743
113,23.4995158743
113.5,23.4995158743
114,23.4995158743
114.5,23.4995158743
115,23.4995158743
115.5,23.4995158743
116,23.4995158743
116.5,23.4995158743
117,23.4995158743
117.5,23.4995158743
118,23.4995158743
118.5,23.4995158743
119,23.4995158743
119.5,23.4995158743
120,23.4370158734
120.5,23.4995158743
121,23.4995158743
121.5,23.4995158743
122,23.4370158734
122.5,23.4995158743
123,23.4995158743
123.5,23.4995158743
124,23.4995158743
124.5,23.4995158743
125,23.4995158743
125.5,23.4995158743
126,23.4995158743
126.5,23.4995158743
127,23.4995158743
127.5,23.4995158743
128,23.4995158743
128.5,23.4995158743
129,23.4995158743
129.5,23.4995158743
130,23.4995158743
130.5,23.4995158743
131,23.4995158743
131.5,23.4995158743
132,23.4995158743
132.5,23.4995158743
133,23.4995158743
133.5,23.4995158743
134,23.4995158743
134.5,23.4995158743
135,23.4995158743
135.5,23.4995158743
136,23.4995158743
136.5,23.4995158743
137,23.4995158743
137.5,23.4995158743
138,23.4995158743
138.5,23.4995158743
139,23.4995158743
139.5,23.4995158743
140,23.4995158743
140.5,23.4995158743
141,23.4995158743
141.5,23.4995158743
142,23.4995158743
142.5,23.4995158743
143,23.4995158743
143.5,23.4995158743
144,23.4995158743
144.5,23.4995158743
145,23.4995158743
145.5,23.4995158743
146,23.4995158743
146.5,23.4995158743
147,23.4995158743
147.5,23.4995158743
148,23.4995158743
148.5,23.4995158743
149,23.4370158734
149.5,23.4995158743
150,23.4995158743
150.5,23.4370158734
151,23.4995158743
151.5,23.4995158743
152,23.4995158743
152.5,23.4995158743
153,23.4370158734
153.5,23.4995158743
154,23.4995158743
154.5,23.4995158743
155,23.4995158743
155.5,23.4370158734
156,23.4370158734
156.5,23.4370158734
157,23.4995158743
157.5,23.4995158743
158,23.4370158734
158.5,23.4370158734
159,23.4995158743
159.5,23.4995158743
160,23.4370158734
160.5,23.4995158743
161,23.4370158734
161.5,23.4995158743
162,23.4370158734
162.5,23.4995158743
163,23.4370158734
163.5,23.4995158743
164,23.4995158743
164.5,23.4370158734
165,23.4370158734
165.5,23.4370158734
166,23.4370158734
166.5,23.4370158734
167,23.4995158743
167.5,23.4995158743
168,23.4370158734
168.5,23.4995158743
169,23.4995158743
169.5,23.4370158734
170,23.4370158734
170.5,23.4995158743
171,23.4995158743
171.5,23.4995158743
172,23.4995158743
172.5,23.4370158734
173,23.4995158743
173.5,23.4370158734
174,23.4370158734
174.5,23.4995158743
175,23.4995158743
175.5,23.4995158743
176,23.4995158743
176.5,23.4370158734
177,23.4370158734
177.5,23.4995158743
178,23.4995158743
178.5,23.4370158734
179,23.4370158734
179.5,23.4370158734
180,23.4370158734
180.5,23.4370158734
181,23.4995158743
181.5,23.4995158743
182,23.4370158734
182.5,23.4995158743
183,23.4995158743
183.5,23.4995158743
184,23.4995158743
184.5,23.4995158743
185,23.4370158734
185.5,23.4995158743
186,23.4370158734
186.5,23.4995158743
187,23.4995158743
187.5,23.4370158734
188,23.4370158734
188.5,23.4370158734
189,23.4995158743
189.5,23.4995158743
190,23.4370158734
190.5,23.4995158743
191,23.4995158743
191.5,23.4370158734
192,23.4370158734
192.5,23.4995158743
193,23.4370158734
193.5,23.4370158734
194,23.4995158743
194.5,23.4370158734
195,23.4995158743
195.5,23.4995158743
196,23.4995158743
196.5,23.4995158743
197,23.4995158743
197.5,23.4370158734
198,23.4370158734
198.5,23.4370158734
199,23.4995158743
199.5,23.4370158734
200,23.4370158734
200.5,23.4995158743
201,23.4370158734
201.5,23.4370158734
202,23.4370158734
202.5,23.4995158743
203,23.4370158734
203.5,23.4370158734
204,23.4370158734
204.5,23.4995158743
205,23.4370158734
205.5,23.4995158743
206,23.4370158734
206.5,23.4995158743
207,23.4995158743
207.5,23.4370158734
208,23.4370158734
208.5,23.4370158734
209,23.4370158734
209.5,23.4995158743
210,23.4995158743
210.5,23.4995158743
211,23.4370158734
211.5,23.4995158743
212,23.4370158734
212.5,23.4995158743
213,23.4370158734
213.5,23.4370158734
214,23.4370158734
214.5,23.4995158743
215,23.4370158734
215.5,23.4995158743
216,23.4370158734
216.5,23.4370158734
217,23.4370158734
217.5,23.4370158734
218,23.4370158734
218.5,23.4995158743
219,23.4370158734
219.5,23.4370158734
220,23.4370158734
220.5,23.4995158743
221,23.4370158734
221.5,23.4995158743
222,23.4995158743
222.5,23.4370158734
223,23.4370158734
223.5,23.4370158734
224,23.4370158734
224.5,23.4995158743
225,23.4370158734
225.5,23.4995158743
226,23.4370158734
226.5,23.4995158743
227,23.4995158743
227.5,23.4995158743
228,23.4995158743
228.5,23.4370158734
229,23.4995158743
229.5,23.4370158734
230,23.4995158743
230.5,23.4370158734
231,23.4995158743
231.5,23.4370158734
232,23.4370158734
232.5,23.4370158734
233,23.4370158734
233.5,23.4370158734
234,23.4370158734
234.5,23.4370158734
235,23.4370158734
235.5,23.4370158734
236,23.4370158734
236.5,23.4370158734
237,23.4370158734
237.5,23.4370158734
238,23.4995158743
238.5,23.4370158734
239,23.4370158734
239.5,23.4370158734
240,23.4995158743
240.5,23.4370158734
241,23.4370158734
241.5,23.4370158734
242,23.4370158734
242.5,23.4370158734
243,23.4370158734
243.5,23.4370158734
244,23.4370158734
244.5,23.4370158734
245,23.4370158734
245.5,23.4370158734
246,23.4370158734
246.5,23.4370158734
247,23.4370158734
247.5,23.4370158734
248,23.4370158734
248.5,23.4370158734
249,23.4370158734
249.5,23.4370158734
250,23.4370158734
250.5,23.4995158743
251,23.4370158734
251.5,23.4370158734
252,23.4370158734
252.5,23.4370158734
253,23.4370158734
253.5,23.4370158734
254,23.4370158734
254.5,23.4370158734
255,23.4370158734
255.5,23.4370158734
256,23.4370158734
256.5,23.4370158734
257,23.4370158734
257.5,23.4370158734
258,23.4370158734
258.5,23.4370158734
259,23.4370158734
259.5,23.4370158734
260,23.4370158734
260.5,23.4370158734
261,23.4370158734
261.5,23.4370158734
262,23.4370158734
262.5,23.4370158734
263,23.4370158734
263.5,23.4370158734
264,23.4370158734
264.5,23.4370158734
265,23.4370158734
265.5,23.4370158734
266,23.4370158734
266.5,23.4370158734
267,23.4370158734
267.5,23.4370158734
268,23.4370158734
268.5,23.4370158734
269,23.4370158734
269.5,23.4370158734
270,23.4370158734
270.5,23.4370158734
271,23.4370158734
271.5,23.4370158734
272,23.4370158734
272.5,23.4370158734
273,23.4370158734
273.5,23.4370158734
274,23.4370158734
274.5,23.4370158734
275,23.4370158734
275.5,23.4370158734
276,23.4370158734
276.5,23.4370158734
277,23.4370158734
277.5,23.4370158734
278,23.4370158734
278.5,23.4370158734
279,23.4370158734
279.5,23.4370158734
280,23.4370158734
280.5,23.4370158734
281,23.4370158734
281.5,23.4370158734
282,23.4370158734
282.5,23.4370158734
283,23.4995158743
283.5,23.4370158734
284,23.4370158734
284.5,23.4370158734
285,23.4370158734
285.5,23.4370158734
286,23.4370158734
286.5,23.4370158734
287,23.4370158734
287.5,23.4370158734
288,23.4370158734
288.5,23.4370158734
289,23.4370158734
289.5,23.4370158734
290,23.4370158734
290.5,23.4370158734
291,23.4370158734
291.5,23.4370158734
292,23.4370158734
292.5,23.4370158734
293,23.4370158734
293.5,23.4370158734
294,23.4370158734
294.5,23.4370158734
295,23.4370158734
295.5,23.4370158734
296,23.4370158734
296.5,23.4370158734
297,23.4370158734
297.5,23.4370158734
298,23.4370158734
298.5,23.4370158734
299,23.4370158734
299.5,23.4370158734
300,23.4370158734
300.5,23.4370158734
301,23.4370158734
301.5,23.4370158734
302,23.4370158734
302.5,23.4370158734
303,23.4370158734
303.5,23.4370158734
304,23.4370158734
304.5,23.4370158734
305,23.4370158734
305.5,23.4370158734
306,23.4370158734
306.5,23.4370158734
307,23.4370158734
307.5,23.4370158734
308,23.4370158734
308.5,23.4370158734
309,23.4370158734
309.5,23.4370158734
310,23.4370158734
310.5,23.4370158734
311,23.4370158734
311.5,23.4370158734
312,23.4370158734
312.5,23.4370158734
313,23.4370158734
313.5,23.4370158734
314,23.4370158734
314.5,23.4995158743
315,23.4995158743
315.5,23.4995158743
316,23.4995158743
316.5,23.4995158743
317,23.4995158743
317.5,23.4995158743
318,23.4995158743
318.5,23.4995158743
319,23.4995158743
319.5,23.4995158743
320,23.4995158743
320.5,23.4995158743
321,23.4995158743
321.5,23.4995158743
322,23.5620158752
322.5,23.5620158752
323,23.5620158752
323.5,23.5620158752
324,23.5620158752
324.5,23.5620158752
325,23.5620158752
325.5,23.5620158752
326,23.5620158752
326.5,23.5620158752
327,23.5620158752
327.5,23.5620158752
328,23.5620158752
328.5,23.5620158752
329,23.5620158752
329.5,23.5620158752
330,23.5620158752
330.5,23.5620158752
331,23.5620158752
331.5,23.5620158752
332,23.5620158752
332.5,23.5620158752
333,23.5620158752
333.5,23.5620158752
334,23.5620158752
334.5,23.6245158762
335,23.6245158762
335.5,23.6245158762
336,23.6245158762
336.5,23.6245158762
337,23.6245158762
337.5,23.6245158762
338,23.6245158762
338.5,23.6245158762
339,23.6245158762
339.5,23.6245158762
340,23.6245158762
340.5,23.6245158762
341,23.6245158762
341.5,23.6245158762
342,23.6245158762
342.5,23.6245158762
343,23.6870158771
343.5,23.6870158771
344,23.6870158771
344.5,23.6870158771
345,23.6870158771
345.5,23.6870158771
346,23.6870158771
346.5,23.6870158771
347,23.6870158771
347.5,23.6870158771
348,23.6870158771
348.5,23.6870158771
349,23.6870158771
349.5,23.6870158771
350,23.6870158771
350.5,23.6870158771
351,23.6870158771
351.5,23.749515878
352,23.749515878
352.5,23.749515878
353,23.749515878
353.5,23.749515878
354,23.749515878
354.5,23.749515878
355,23.749515878
355.5,23.749515878
356,23.749515878
356.5,23.749515878
357,23.749515878
357.5,23.749515878
358,23.749515878
358.5,23.749515878
359,23.749515878
359.5,23.749515878
360,23.749515878
360.5,23.812015879
361,23.812015879
361.5,23.812015879
362,23.812015879
362.5,23.812015879
363,23.812015879
363.5,23.812015879
364,23.812015879
364.5,23.812015879
365,23.812015879
365.5,23.812015879
366,23.812015879
366.5,23.812015879
367,23.812015879
367.5,23.812015879
368,23.812015879
368.5,23.812015879
369,23.812015879
369.5,23.812015879
370,23.812015879
370.5,23.812015879
371,23.812015879
371.5,23.812015879
372,23.812015879
372.5,23.812015879
373,23.8745158799
373.5,23.8745158799
374,23.812015879
374.5,23.8745158799
375,23.8745158799
375.5,23.8745158799
376,23.8745158799
376.5,23.8745158799
377,23.8745158799
377.5,23.8745158799
378,23.8745158799
378.5,23.8745158799
379,23.8745158799
379.5,23.8745158799
380,23.8745158799
380.5,23.8745158799
381,23.8745158799
381.5,23.8745158799
382,23.8745158799
382.5,23.8745158799
383,23.9370158808
383.5,23.9370158808
384,23.9370158808
384.5,23.9370158808
385,23.9370158808
385.5,23.9370158808
386,23.9370158808
386.5,23.9370158808
387,23.9370158808
387.5,23.9370158808
388,23.9370158808
388.5,23.9370158808
389,23.9370158808
389.5,23.9370158808
390,23.9370158808
390.5,23.9370158808
391,23.9370158808
391.5,23.9370158808
392,23.9370158808
392.5,23.9370158808
393,23.9370158808
393.5,23.9370158808
394,23.9370158808
394.5,23.9370158808
395,23.9370158808
395.5,23.9370158808
396,23.9370158808
396.5,23.9370158808
397,23.9370158808
397.5,23.9370158808
398,23.9370158808
398.5,23.9370158808
399,23.9370158808
399.5,23.9370158808
400,23.9370158808
400.5,23.9370158808
401,23.9370158808
401.5,23.9995158818
402,23.9370158808
402.5,23.9995158818
403,23.9370158808
403.5,23.9995158818
404,23.9995158818
404.5,23.9995158818
405,23.9995158818
405.5,23.9995158818
406,23.9995158818
406.5,23.9995158818
407,23.9995158818
407.5,23.9995158818
408,23.9995158818
408.5,23.9995158818
409,23.9995158818
409.5,23.9995158818
410,23.9995158818
410.5,23.9995158818
411,23.9995158818
411.5,23.9995158818
412,23.9995158818
412.5,23.9995158818
413,23.9995158818
413.5,23.9995158818
414,23.9995158818
414.5,23.9995158818
415,23.9995158818
415.5,23.9995158818
416,23.9995158818
416.5,23.9995158818
417,23.9995158818
417.5,23.9995158818
418,23.9995158818
418.5,23.9995158818
419,23.9995158818
419.5,23.9995158818
420,23.9995158818
420.5,23.9995158818
421,23.9995158818
421.5,23.9995158818
422,23.9995158818
422.5,23.9995158818
423,24.0620158827
423.5,24.0620158827
424,24.0620158827
424.5,24.0620158827
425,24.0620158827
425.5,24.0620158827
426,24.0620158827
426.5,24.0620158827
427,24.0620158827
427.5,24.0620158827
428,24.0620158827
428.5,24.0620158827
429,24.0620158827
429.5,24.0620158827
430,24.0620158827
430.5,24.0620158827
431,24.0620158827
431.5,24.0620158827
432,24.0620158827
432.5,24.0620158827
433,24.0620158827
433.5,24.0620158827
434,24.0620158827
434.5,24.0620158827
435,24.0620158827
435.5,24.0620158827
436,24.0620158827
436.5,24.0620158827
437,24.0620158827
437.5,24.0620158827
438,24.0620158827
438.5,24.0620158827
439,24.0620158827
439.5,24.0620158827
440,24.0620158827
440.5,24.0620158827
441,24.0620158827
441.5,24.0620158827
442,24.0620158827
442.5,24.0620158827
443,24.0620158827
443.5,24.0620158827
444,24.0620158827
444.5,24.0620158827
445,24.0620158827
445.5,24.0620158827
446,24.0620158827
446.5,24.0620158827
447,24.0620158827
447.5,24.0620158827
448,24.0620158827
448.5,24.0620158827
449,24.0620158827
449.5,24.0620158827
450,24.0620158827
450.5,24.0620158827
451,24.0620158827
451.5,24.0620158827
452,24.0620158827
452.5,24.1245158836
453,24.1245158836
453.5,24.1245158836
454,24.0620158827
454.5,24.0620158827
455,24.1245158836
455.5,24.0620158827
456,24.1245158836
456.5,24.0620158827
457,24.0620158827
457.5,24.1245158836
458,24.0620158827
458.5,24.0620158827
459,24.1245158836
459.5,24.1245158836
460,24.1245158836
460.5,24.1245158836
461,24.1245158836
461.5,24.1245158836
462,24.1245158836
462.5,24.1245158836
463,24.1245158836
463.5,24.1245158836
464,24.1245158836
464.5,24.1245158836
465,24.1245158836
465.5,24.1245158836
466,24.1245158836
466.5,24.1245158836
467,24.1245158836
467.5,24.1245158836
468,24.1245158836
468.5,24.1245158836
469,24.1245158836
469.5,24.1245158836
470,24.1245158836
470.5,24.1245158836
471,24.1245158836
471.5,24.1245158836
472,24.1245158836
472.5,24.1245158836
473,24.1245158836
473.5,24.1245158836
474,24.1245158836
474.5,24.1245158836
475,24.1245158836
475.5,24.1245158836
476,24.1245158836
476.5,24.1245158836
477,24.1245158836
477.5,24.1245158836
478,24.1245158836
478.5,24.1245158836
479,24.1245158836
479.5,24.1245158836
480,24.1245158836
480.5,24.1245158836
481,24.1245158836
481.5,24.1245158836
482,24.1245158836
482.5,24.1245158836
483,24.1245158836
483.5,24.1245158836
484,24.1245158836
484.5,24.1245158836
485,24.1245158836
485.5,24.1245158836
486,24.1245158836
486.5,24.1245158836
487,24.1245158836
487.5,24.1245158836
488,24.1245158836
488.5,24.1245158836
489,24.1245158836
489.5,24.1245158836
490,24.1245158836
490.5,24.1245158836
491,24.1245158836
491.5,24.1245158836
492,24.1245158836
492.5,24.1245158836
493,24.1245158836
493.5,24.1245158836
494,24.1245158836
494.5,24.1245158836
495,24.1245158836
495.5,24.1245158836
496,24.1245158836
496.5,24.1245158836
497,24.1245158836
497.5,24.1245158836
498,24.1245158836
498.5,24.1245158836
499,24.1245158836
499.5,24.1245158836
500,24.1245158836
500.5,24.1245158836
501,24.1245158836
501.5,24.1245158836
502,24.1245158836
502.5,24.1245158836
503,24.1245158836
503.5,24.1245158836
504,24.1245158836
504.5,24.1245158836
505,24.1245158836
505.5,24.1245158836
506,24.1245158836
506.5,24.1245158836
507,24.1245158836
507.5,24.1245158836
508,24.1245158836
508.5,24.1245158836
509,24.1245158836
509.5,24.1245158836
510,24.1245158836
510.5,24.1245158836
511,24.1245158836
511.5,24.1245158836
512,24.1245158836
512.5,24.1245158836
513,24.1245158836
513.5,24.1245158836
514,24.1245158836
514.5,24.1245158836
515,24.1245158836
515.5,24.1245158836
516,24.1245158836
516.5,24.1245158836
517,24.1245158836
517.5,24.1245158836
518,24.1245158836
518.5,24.1245158836
519,24.1245158836
519.5,24.1245158836
520,24.1245158836
520.5,24.1245158836
521,24.1245158836
521.5,24.1245158836
522,24.1870158846
522.5,24.1245158836
523,24.1245158836
523.5,24.1245158836
524,24.1245158836
524.5,24.1245158836
525,24.1245158836
525.5,24.1870158846
526,24.1245158836
526.5,24.1870158846
527,24.1870158846
527.5,24.1870158846
528,24.1245158836
528.5,24.1870158846
529,24.1245158836
529.5,24.1245158836
530,24.1870158846
530.5,24.1870158846
531,24.1870158846
531.5,24.1870158846
532,24.1870158846
532.5,24.1870158846
533,24.1870158846
533.5,24.1870158846
534,24.1870158846
534.5,24.1870158846
535,24.1870158846
535.5,24.1870158846
536,24.1870158846
536.5,24.1870158846
537,24.1870158846
537.5,24.1870158846
538,24.1870158846
538.5,24.1870158846
539,24.1870158846
539.5,24.1870158846
540,24.1870158846
540.5,24.1870158846
541,24.1870158846
541.5,24.1870158846
542,24.1870158846
542.5,24.1870158846
543,24.1870158846
543.5,24.1870158846
544,24.1870158846
544.5,24.1870158846
545,24.1870158846
545.5,24.1870158846
546,24.1870158846
546.5,24.1870158846
547,24.1870158846
547.5,24.1870158846
548,24.1870158846
548.5,24.1870158846
549,24.1870158846
549.5,24.1870158846
550,24.1870158846
550.5,24.1870158846
551,24.1870158846
551.5,24.1870158846
552,24.1870158846
552.5,24.1870158846
553,24.1870158846
553.5,24.1870158846
554,24.1870158846
554.5,24.1870158846
555,24.1870158846
555.5,24.1870158846
556,24.1870158846
556.5,24.1870158846
557,24.1870158846
557.5,24.1870158846
558,24.1870158846
558.5,24.1870158846
559,24.1870158846
559.5,24.1870158846
560,24.1870158846
560.5,24.1870158846
561,24.1870158846
561.5,24.1870158846
562,24.1870158846
562.5,24.1870158846
563,24.1870158846
563.5,24.1870158846
564,24.1870158846
564.5,24.1870158846
565,24.1870158846
565.5,24.1870158846
566,24.1870158846
566.5,24.1870158846
567,24.1870158846
567.5,24.1870158846
568,24.1870158846
568.5,24.1870158846
569,24.1870158846
569.5,24.1870158846
570,24.1870158846
570.5,24.1870158846
571,24.1870158846
571.5,24.1870158846
572,24.1870158846
572.5,24.1870158846
573,24.1870158846
573.5,24.1870158846
574,24.1870158846
574.5,24.1870158846
575,24.1870158846
575.5,24.1870158846
576,24.1870158846
576.5,24.1870158846
577,24.1870158846
577.5,24.1870158846
578,24.1870158846
578.5,24.1870158846
579,24.1870158846
579.5,24.1870158846
580,24.1870158846
580.5,24.1870158846
581,24.1870158846
581.5,24.1870158846
582,24.1870158846
582.5,24.1870158846
583,24.1870158846
583.5,24.1870158846
584,24.1870158846
584.5,24.1870158846
585,24.1870158846
585.5,24.1870158846
586,24.1870158846
586.5,24.1870158846
587,24.1870158846
587.5,24.1870158846
588,24.1870158846
588.5,24.1870158846
589,24.1870158846
589.5,24.1870158846
590,24.1870158846
590.5,24.1870158846
591,24.1870158846
591.5,24.1870158846
592,24.1870158846
592.5,24.1870158846
593,24.1870158846
593.5,24.1870158846
594,24.1870158846
594.5,24.1870158846
595,24.1870158846
595.5,24.1870158846
596,24.1870158846
596.5,24.1870158846
597,24.1870158846
597.5,24.1870158846
598,24.1870158846
598.5,24.1870158846
599,24.1870158846
599.5,24.1870158846
600,24.1870158846
600.5,24.1870158846
601,24.1870158846
601.5,24.1870158846
602,24.1870158846
602.5,24.1870158846
603,24.1870158846
603.5,24.1870158846
604,24.1870158846
604.5,24.1870158846
605,24.1870158846
605.5,24.1870158846
606,24.1870158846
606.5,24.1870158846
607,24.1870158846
607.5,24.1870158846
608,24.1870158846
608.5,24.1870158846
609,24.1870158846
609.5,24.1870158846
610,24.1870158846
610.5,24.1870158846
611,24.1870158846
611.5,24.1870158846
612,24.1870158846
612.5,24.1870158846
613,24.1870158846
613.5,24.1870158846
614,24.1870158846
614.5,24.1870158846
615,24.1870158846
615.5,24.1870158846
616,24.1870158846
616.5,24.1870158846
617,24.1870158846
617.5,24.1870158846
618,24.1870158846
618.5,24.1870158846
619,24.1870158846
619.5,24.1870158846
620,24.1870158846
620.5,24.1870158846
621,24.1870158846
621.5,24.1870158846
622,24.1870158846
622.5,24.1870158846
623,24.1870158846
623.5,24.1870158846
624,24.1870158846
624.5,24.1870158846
625,24.1870158846
625.5,24.1870158846
626,24.1870158846
626.5,24.1870158846
627,24.1870158846
627.5,24.1870158846
628,24.1870158846
628.5,24.1870158846
629,24.1870158846
629.5,24.1870158846
630,24.1870158846
630.5,24.1870158846
631,24.1870158846
631.5,24.1870158846
632,24.1870158846
632.5,24.1870158846
633,24.1870158846
633.5,24.1870158846
634,24.1870158846
634.5,24.1870158846
635,24.1870158846
635.5,24.1870158846
636,24.1870158846
636.5,24.1870158846
637,24.1870158846
637.5,24.1870158846
638,24.1870158846
638.5,24.1870158846
639,24.1870158846
639.5,24.1870158846
640,24.1870158846
640.5,24.1870158846
641,24.1870158846
641.5,24.1870158846
642,24.1870158846
642.5,24.1870158846
643,24.1870158846
643.5,24.1870158846
644,24.1870158846
644.5,24.1870158846
645,24.1870158846
645.5,24.1870158846
646,24.1870158846
646.5,24.1870158846
647,24.1870158846
647.5,24.1870158846
648,24.1870158846
648.5,24.1870158846
649,24.1870158846
649.5,24.1870158846
650,24.1870158846
650.5,24.1870158846
651,24.1870158846
651.5,24.1870158846
652,24.1870158846
652.5,24.1870158846
653,24.1870158846
653.5,24.1870158846
654,24.1870158846
654.5,24.1870158846
655,24.1870158846
655.5,24.1870158846
656,24.1870158846
656.5,24.1870158846
657,24.1870158846
657.5,24.1870158846
658,24.1870158846
658.5,24.1870158846
659,24.1870158846
659.5,24.1870158846
660,24.1870158846
660.5,24.1870158846
661,24.1870158846
661.5,24.1870158846
662,24.1870158846
662.5,24.1870158846
663,24.1870158846
663.5,24.1870158846
664,24.1870158846
664.5,24.1870158846
665,24.1870158846
665.5,24.1870158846
666,24.1870158846
666.5,24.1870158846
667,24.1870158846
667.5,24.1870158846
668,24.1870158846
668.5,24.1870158846
669,24.1870158846
669.5,24.1870158846
670,24.1870158846
670.5,24.1870158846
671,24.1870158846
671.5,24.1870158846
672,24.1870158846
672.5,24.1870158846
673,24.1870158846
673.5,24.1870158846
674,24.1870158846
674.5,24.1870158846
675,24.1870158846
675.5,24.1870158846
676,24.1870158846
676.5,24.1870158846
677,24.1870158846
677.5,24.1870158846
678,24.1870158846
678.5,24.1870158846
679,24.1870158846
679.5,24.1870158846
680,24.1870158846
680.5,24.1870158846
681,24.1870158846
681.5,24.1870158846
682,24.1870158846
682.5,24.1870158846
683,24.1870158846
683.5,24.1870158846
684,24.1870158846
684.5,24.1870158846
685,24.1870158846
685.5,24.1870158846
686,24.1870158846
686.5,24.1870158846
687,24.1870158846
687.5,24.1870158846
688,24.1870158846
688.5,24.1870158846
689,24.1870158846
689.5,24.1870158846
690,24.1870158846
690.5,24.1870158846
691,24.1870158846
691.5,24.1870158846
692,24.1870158846
692.5,24.1870158846
693,24.1870158846
693.5,24.1870158846
694,24.1870158846
694.5,24.1870158846
695,24.1870158846
695.5,24.1870158846
696,24.1870158846
696.5,24.1870158846
697,24.1870158846
697.5,24.1870158846
698,24.1870158846
698.5,24.1870158846
699,24.1870158846
